sample	Ng_complex	Ng_branch	Ng_bisect	Ng_coreFuc	Ng_sia
GTEX-1B996-0011-R6b-SM-793AQ	-1.41494916841898	-1.41494916841898	-1.41494916841898	-1.41494916841898	-1.41494916841898
GTEX-1B996-0011-R7b-SM-7IGNT	-1.41008157956692	-1.41008157956692	-1.41008157956692	-1.41008157956692	-1.41008157956692
GTEX-1B996-0011-R8b-SM-79OOS	-1.08043123729881	-1.08043123729881	-1.08043123729881	-1.08043123729881	-1.08043123729881
GTEX-1B996-0126-SM-7PBYF	-0.337951630244399	-0.337951630244399	-0.337951630244399	-0.430376352043682	-0.337951630244399
GTEX-1B996-0226-SM-7RHGO	-0.39749343889775	-0.39749343889775	-0.39749343889775	-0.553459826445595	-0.39749343889775
GTEX-1B996-0326-SM-7DHMU	-2.26186819640274	-2.26186819640274	-2.26186819640274	-2.26186819640274	-2.26186819640274
GTEX-1B996-0426-SM-7EWF8	-0.859957089356463	-0.859957089356463	-0.859957089356463	-0.92218872579638	-0.859957089356463
GTEX-1B996-0526-SM-79OOE	-0.507940037982439	-0.507940037982439	-0.507940037982439	-0.507940037982439	-0.507940037982439
GTEX-1B996-0626-SM-79OJP	-1.21641957769196	-1.21641957769196	-1.21641957769196	-1.21641957769196	-1.21641957769196
GTEX-1B996-0726-SM-7IGPI	-0.397974586102622	-0.397974586102622	-0.397974586102622	-0.714161239873285	-1.10485258531273
GTEX-1B996-1026-SM-793CF	-2.05283635402692	-2.05283635402692	-2.05283635402692	-2.05283635402692	-2.32859302389713
GTEX-1B996-1126-SM-73KWN	-1.44612089212596	-1.44612089212596	-1.44612089212596	-1.44612089212596	-1.44612089212596
GTEX-1B996-1226-SM-73KWZ	-0.450763391279978	-0.450763391279978	-0.450763391279978	-0.461467727893117	-0.482347120439513
GTEX-1B996-1326-SM-731EO	-1.76535786240206	-1.76535786240206	-1.76535786240206	-1.76535786240206	-1.99263984597169
GTEX-1B996-1426-SM-7EPIA	-0.953661854557096	-0.953661854557096	-1.4829857944692	-2.15833650021523	-1.15327834280806
GTEX-1B996-1626-SM-7DHLZ	-0.432738950275695	-0.432738950275695	-0.947772139816198	-0.432738950275695	-1.02821916556838
GTEX-1B996-1726-SM-7IGMW	-0.384566506285664	-0.384566506285664	-0.431779218723278	-0.384566506285664	-0.465276250436879
GTEX-1B996-1826-SM-7MGY6	-0.765199054985289	-0.765199054985289	-1.05237941919457	-0.765199054985289	-1.024386279947
GTEX-1B996-2026-SM-7MKG7	-1.05446698200725	-1.05446698200725	-1.18392220209419	-1.05446698200725	-1.09843733068501
GTEX-1B996-2326-SM-731EC	-0.828473861013587	-0.828473861013587	-0.828473861013587	-0.828473861013587	-0.828473861013587
GTEX-1B996-2626-SM-73KZ1	-1.08601387520963	-1.08601387520963	-1.08601387520963	-1.08601387520963	-1.08601387520963
GTEX-1B996-2726-SM-7DUGG	-0.53796420169912	-0.53796420169912	-0.53796420169912	-0.53796420169912	-0.53796420169912
GTEX-1B996-2926-SM-7MXUH	-1.27298826104178	-1.27298826104178	-1.27298826104178	-1.27298826104178	-1.27298826104178
GTEX-1B996-3026-SM-7MKG8	-0.642815819365324	-0.642815819365324	-0.87232357089916	-0.642815819365324	-0.810299758359092
GTEX-1BAJH-0005-SM-7PC1R	-2.46640948884532	-2.46640948884532	-2.46640948884532	-2.46640948884532	-3.23582696678746
GTEX-1BAJH-0008-SM-EXOI3	0.147866815173938	-0.177874137946969	-1.50659244813862	0.147866815173938	-1.67838281633192
GTEX-1BAJH-0011-R10a-SM-7MXT9	-2.18671827164298	-2.18671827164298	-2.18671827164298	-2.18671827164298	-2.18671827164298
GTEX-1BAJH-0011-R11b-SM-7IGLM	-2.2380321396986	-2.2380321396986	-2.2380321396986	-2.2380321396986	-2.2380321396986
GTEX-1BAJH-0011-R1a-SM-7P8SV	-2.31421430198202	-2.31421430198202	-2.31421430198202	-2.31421430198202	-2.31421430198202
GTEX-1BAJH-0011-R3a-SM-7IGNU	-1.93449799236718	-1.93449799236718	-1.93449799236718	-1.93449799236718	-1.93449799236718
GTEX-1BAJH-0011-R6b-SM-7MXT2	-2.4450842167575	-2.4450842167575	-2.4450842167575	-2.4450842167575	-2.4450842167575
GTEX-1BAJH-0011-R8a-SM-7MXUB	-2.2458445829756	-2.2458445829756	-2.2458445829756	-2.2458445829756	-2.2458445829756
GTEX-1BAJH-0011-R9b-SM-7EPIQ	-1.6466208543628	-1.6466208543628	-1.6466208543628	-1.6466208543628	-1.6466208543628
GTEX-1BAJH-0126-SM-7DHMF	-2.35587601030971	-2.35587601030971	-2.35587601030971	-2.35587601030971	-2.35587601030971
GTEX-1BAJH-0226-SM-7EPHQ	-0.484467756716199	-0.484467756716199	-0.484467756716199	-0.484467756716199	-0.955932291372036
GTEX-1BAJH-0326-SM-73KWM	-0.662915594883093	-0.662915594883093	-0.662915594883093	-0.662915594883093	-0.662915594883093
GTEX-1BAJH-0426-SM-73KWY	-0.00392031849410209	-0.00392031849410209	-0.00392031849410209	-0.00392031849410209	-0.0291323774724488
GTEX-1BAJH-0526-SM-793CQ	-0.180542592791925	-0.312429078386921	-0.484298889573653	-0.272026375697101	-0.691378666919348
GTEX-1BAJH-0626-SM-7P8OY	-0.972591362933268	-0.972591362933268	-0.972591362933268	-0.972591362933268	-0.972591362933268
GTEX-1BAJH-0726-SM-7IGMF	-0.296130689839261	-0.296130689839261	-0.296130689839261	-0.296130689839261	-0.420316778683751
GTEX-1BAJH-0826-SM-7EWEF	0.175819359745454	0.175819359745454	0.175819359745454	0.0230020734216889	-0.0161743552255162
GTEX-1BAJH-0926-SM-79OO6	0.15173448651577	0.15173448651577	-0.608539786105925	-0.350147592661393	-0.111443436465621
GTEX-1BAJH-1026-SM-7EWEG	-1.49202854170802	-1.49202854170802	-1.49202854170802	-1.49202854170802	-1.49202854170802
GTEX-1BAJH-1126-SM-7PBYG	-0.533492904116938	-0.533492904116938	-1.06475236181542	-0.533492904116938	-0.533492904116938
GTEX-1BAJH-1226-SM-7SB7A	-0.737914891928637	-0.737914891928637	-0.737914891928637	-0.737914891928637	-0.904583317105106
GTEX-1BAJH-1326-SM-7RHFS	-1.24007053590939	-1.24007053590939	-1.24007053590939	-1.24007053590939	-1.31699645491146
GTEX-1BAJH-1526-SM-7RHGI	-0.99825891271338	-0.99825891271338	-1.4939524897856	-2.19135617434233	-0.99825891271338
GTEX-1BAJH-1626-SM-73KUV	-2.31541296936626	-2.31541296936626	-2.31541296936626	-2.31541296936626	-2.31541296936626
GTEX-1BAJH-1826-SM-731DA	-1.69314868548953	-1.69314868548953	-1.69314868548953	-1.69314868548953	-1.69314868548953
GTEX-1BAJH-1926-SM-7MGWM	-0.986131771446385	-0.986131771446385	-0.986131771446385	-0.986131771446385	-0.986131771446385
GTEX-1BAJH-2026-SM-7P8OZ	-1.00987020757189	-1.00987020757189	-1.00987020757189	-1.00987020757189	-1.00987020757189
GTEX-1BAJH-2126-SM-7EWFB	-0.697766634845311	-0.697766634845311	-0.697766634845311	-0.697766634845311	-0.912585158067175
GTEX-1BAJH-2226-SM-7IGLK	-1.45610787837977	-1.45610787837977	-1.45610787837977	-1.45610787837977	-1.45610787837977
GTEX-1BAJH-2326-SM-7IGMO	-0.644188780449121	-0.644188780449121	-0.644188780449121	-0.644188780449121	-0.644188780449121
GTEX-1BAJH-2426-SM-7IGP8	-0.658187513321273	-0.658187513321273	-0.658187513321273	-0.658187513321273	-1.04381724807877
GTEX-1BAJH-2526-SM-7IGOT	-0.949177948167383	-0.949177948167383	-0.949177948167383	-0.949177948167383	-0.949177948167383
GTEX-1BAJH-2626-SM-7EPG6	-0.198148685716543	-0.209483505696927	-0.597801177814648	-0.198148685716543	-0.726465833753296
GTEX-1BAJH-2726-SM-7IGNJ	-0.861958831854704	-0.861958831854704	-0.861958831854704	-0.861958831854704	-0.861958831854704
GTEX-1BAJH-2926-SM-7EPHP	-0.287102023784077	-0.287102023784077	-0.762236470127283	-0.287102023784077	-0.471768619092995
GTEX-1BAJH-3126-SM-7MGXY	-1.9683966953542	-1.9683966953542	-1.9683966953542	-1.9683966953542	-1.9683966953542
GTEX-1C2JI-0006-SM-7PC3Q	-2.13622670023243	-2.13622670023243	-2.13622670023243	-2.13622670023243	-2.13622670023243
GTEX-1C2JI-0008-SM-EXOHZ	0.267111082128216	-0.0729557430781624	-1.54186552188854	0.267111082128216	-1.45288163819391
GTEX-1C2JI-0326-SM-7EWFD	-0.326336524239575	-0.326336524239575	-0.326336524239575	-0.326336524239575	-0.823301243066875
GTEX-1C2JI-0426-SM-79OOF	-0.369313768149358	-0.369313768149358	-0.766325384819547	-0.369313768149358	-0.369313768149358
GTEX-1C2JI-0526-SM-7EWEQ	-2.08106431457785	-2.08106431457785	-2.08106431457785	-2.08106431457785	-2.61733225903921
GTEX-1C2JI-0626-SM-7DHM1	-1.68172425281534	-1.68172425281534	-1.68172425281534	-1.68172425281534	-1.81897126434588
GTEX-1C2JI-0826-SM-7EPHB	-0.79329773813633	-0.79329773813633	-0.79329773813633	-0.79329773813633	-1.05599687697661
GTEX-1C2JI-0926-SM-731F1	-1.58164007925977	-1.58164007925977	-1.58164007925977	-1.58164007925977	-1.58164007925977
GTEX-1C2JI-1026-SM-73KY1	-1.2978201093876	-1.2978201093876	-1.2978201093876	-1.2978201093876	-1.2978201093876
GTEX-1C2JI-1126-SM-731FH	-0.369946501791152	-0.369946501791152	-0.427620637520712	-0.799097638941333	-0.458474528582751
GTEX-1C2JI-1226-SM-7DHM2	-0.780647530415772	-0.780647530415772	-0.780647530415772	-0.780647530415772	-0.780647530415772
GTEX-1C2JI-1326-SM-7IGMX	-1.02065047835204	-1.02065047835204	-1.02065047835204	-1.02065047835204	-1.02065047835204
GTEX-1C2JI-1626-SM-7EPHC	-1.16262234030878	-1.16262234030878	-1.16262234030878	-1.16262234030878	-1.16262234030878
GTEX-1C2JI-1726-SM-73KUW	-0.700114485007808	-0.700114485007808	-0.700114485007808	-0.700114485007808	-0.700114485007808
GTEX-1C2JI-1826-SM-73KXC	-0.239210165251489	-0.239210165251489	-0.239210165251489	-0.37525563898786	-0.360288533493165
GTEX-1C2JI-1926-SM-73KXO	-0.774231930107988	-0.774231930107988	-1.25826912871734	-0.774231930107988	-0.774231930107988
GTEX-1C2JI-2126-SM-793CG	-1.76877236609568	-1.76877236609568	-1.76877236609568	-1.76877236609568	-1.76877236609568
GTEX-1C2JI-2226-SM-7IGPJ	-0.511372113367835	-0.511372113367835	-0.511372113367835	-0.511372113367835	-0.627024394919993
GTEX-1C475-0006-SM-9MQL7	-2.85879122978991	-2.85879122978991	-2.85879122978991	-2.85879122978991	-2.85879122978991
GTEX-1C475-0008-SM-EXOI1	0.163755644737357	-0.124520967789744	-1.52274420593838	0.163755644737357	-1.39517797152846
GTEX-1C475-0126-SM-731DC	-0.0754285098814201	-0.0754285098814201	-0.761896602087536	-0.231817297166084	-0.758924632372089
GTEX-1C475-0226-SM-7MGXM	-0.52338206277504	-0.52338206277504	-0.52338206277504	-0.52338206277504	-1.05175472411201
GTEX-1C475-0326-SM-7SB8O	-0.823485930945592	-0.823485930945592	-0.823485930945592	-0.823485930945592	-1.04119680866315
GTEX-1C475-0426-SM-7P8OU	-0.174587647414848	-0.174587647414848	-0.174587647414848	-0.250564123742461	-0.174587647414848
GTEX-1C475-0526-SM-793AC	-0.175161159240574	-0.175161159240574	-0.175161159240574	-0.175161159240574	-0.175161159240574
GTEX-1C475-0626-SM-73KV9	0.158825065642327	0.158825065642327	0.158825065642327	-0.354542844441847	0.0473096609555247
GTEX-1C475-0726-SM-73KVL	-0.425694018043517	-0.425694018043517	-0.425694018043517	-0.425694018043517	-0.425694018043517
GTEX-1C475-0826-SM-793AD	-0.703012044423341	-0.703012044423341	-0.703012044423341	-0.703012044423341	-0.799954137807235
GTEX-1C475-0926-SM-7MKFI	-0.70207058709527	-0.70207058709527	-0.925708592644108	-0.747853838871786	-0.973660937498853
GTEX-1C475-1026-SM-7MKFJ	-0.785770099214888	-0.785770099214888	-0.785770099214888	-0.785770099214888	-1.33301780705179
GTEX-1C475-1126-SM-7MGY7	-0.225480986629327	-0.225480986629327	-0.225480986629327	-0.225480986629327	-0.3749085297445
GTEX-1C475-1226-SM-7SB72	0.138965808930576	0.138965808930576	0.138965808930576	-0.089906145354526	0.111570157419395
GTEX-1C475-1326-SM-7SB73	-1.09039894660241	-1.09039894660241	-1.09039894660241	-1.09039894660241	-1.09039894660241
GTEX-1C475-1426-SM-793CH	-0.408560248293951	-0.408560248293951	-0.408560248293951	-0.408560248293951	-0.408560248293951
GTEX-1C475-1526-SM-7DHM3	-0.591701466678937	-0.591701466678937	-0.591701466678937	-0.591701466678937	-0.591701466678937
GTEX-1C475-1626-SM-731FP	-0.618699988373464	-0.618699988373464	-0.618699988373464	-0.618699988373464	-0.618699988373464
GTEX-1C475-1726-SM-73KVX	-2.23682057080778	-2.23682057080778	-2.23682057080778	-2.23682057080778	-2.23682057080778
GTEX-1C475-1826-SM-73KWA	-0.9038272525579	-0.9038272525579	-0.9038272525579	-0.9038272525579	-1.16222391333005
GTEX-1C475-1926-SM-7DUFV	-0.637994865467652	-0.637994865467652	-0.637994865467652	-0.637994865467652	-0.637994865467652
GTEX-1C475-2026-SM-793CI	0.0649674365250037	0.0649674365250037	0.0649674365250037	0.0649674365250037	-0.103823945844111
GTEX-1C475-2126-SM-7PBXU	-1.23172221606256	-1.23172221606256	-1.23172221606256	-1.23172221606256	-1.23172221606256
GTEX-1C4CL-0005-SM-7MKF3	-3.03568162556862	-3.03568162556862	-3.03568162556862	-3.03568162556862	-3.03568162556862
GTEX-1C4CL-0008-SM-EXOI2	0.493795667614368	-0.305974692313129	-1.51450421929664	0.493795667614368	-1.1329365035572
GTEX-1C4CL-0126-SM-7IGN5	-0.543382548518729	-0.543382548518729	-1.26830591963153	-0.543382548518729	-0.543382548518729
GTEX-1C4CL-0326-SM-7DHMH	-2.02814425097675	-2.02814425097675	-2.02814425097675	-2.02814425097675	-2.02814425097675
GTEX-1C4CL-0426-SM-7939N	0.02408376658203	0.02408376658203	0.02408376658203	0.02408376658203	-0.618298845376716
GTEX-1C4CL-0526-SM-73KVK	-0.583433182925954	-0.583433182925954	-0.583433182925954	-0.583433182925954	-0.583433182925954
GTEX-1C4CL-0626-SM-731DM	-0.378481740402592	-0.378481740402592	-0.378481740402592	-0.378481740402592	-0.378481740402592
GTEX-1C4CL-0726-SM-7IGP9	-0.140536795858015	-0.140536795858015	-0.357494690568486	-0.140536795858015	-0.289378532283981
GTEX-1C4CL-0826-SM-7EWEZ	-0.158420941731559	-0.158420941731559	-0.158420941731559	-0.158420941731559	-0.269637659541127
GTEX-1C4CL-0926-SM-79OL2	-1.37793034072514	-1.37793034072514	-1.37793034072514	-1.37793034072514	-1.37793034072514
GTEX-1C4CL-1226-SM-7DUFT	-0.553161091871005	-0.553161091871005	-0.746405937644439	-0.553161091871005	-0.553161091871005
GTEX-1C4CL-1426-SM-793CT	0.179020637242995	0.179020637242995	0.179020637242995	0.172803846494237	-0.073632755295311
GTEX-1C4CL-1526-SM-7MGX4	-1.31025892518801	-1.31025892518801	-1.31025892518801	-1.31025892518801	-1.31025892518801
GTEX-1C4CL-1626-SM-7DUF3	-0.352134956950899	-0.352134956950899	-0.593040083769191	-0.352134956950899	-0.352134956950899
GTEX-1C4CL-1926-SM-731DY	-0.389666463127162	-0.389666463127162	-0.389666463127162	-0.389666463127162	-0.542055100515978
GTEX-1C4CL-2026-SM-731EB	-0.198066670317684	-0.198066670317684	-0.885951234218024	-0.198066670317684	-0.198066670317684
GTEX-1C4CL-2126-SM-7IGQC	-0.430630092523719	-0.430630092523719	-0.430630092523719	-0.430630092523719	-0.430630092523719
GTEX-1C64N-0005-SM-7PBY7	-2.29528334444727	-2.29528334444727	-2.29528334444727	-2.29528334444727	-2.51840905802859
GTEX-1C64N-0008-SM-EXUR6	0.311148931037005	-0.133719723028599	-1.53628484202618	0.311148931037005	-1.07972685581986
GTEX-1C64N-0011-R11b-SM-7P8Q6	-2.13958651124816	-2.13958651124816	-2.13958651124816	-2.13958651124816	-2.13958651124816
GTEX-1C64N-0011-R1b-SM-7P8Q7	-2.53646530968073	-2.53646530968073	-2.53646530968073	-2.53646530968073	-2.53646530968073
GTEX-1C64N-0011-R6a-SM-7IGO9	-3.50558778023098	-3.50558778023098	-3.50558778023098	-3.50558778023098	-3.50558778023098
GTEX-1C64N-0011-R7a-SM-7IGOI	-3.20442821675062	-3.20442821675062	-3.20442821675062	-3.20442821675062	-3.20442821675062
GTEX-1C64N-0011-R8b-SM-7MGXE	-3.66491056061034	-3.66491056061034	-3.66491056061034	-3.66491056061034	-3.66491056061034
GTEX-1C64N-0126-SM-793D7	-0.229589923620172	-0.265155744828148	-0.664642022896615	-0.860326469703428	-1.33530921475275
GTEX-1C64N-0326-SM-7P8QC	-1.93768308392099	-2.02112534436684	-1.93768308392099	-2.04078903558056	-1.93768308392099
GTEX-1C64N-0426-SM-7PC31	-0.139024933430274	-0.139024933430274	-0.139024933430274	-0.139024933430274	-0.139024933430274
GTEX-1C64N-0526-SM-7PC32	-0.459662181628105	-0.459662181628105	-0.9914504074233	-0.459662181628105	-0.576261688307003
GTEX-1C64N-0826-SM-7RHGQ	-1.49865740459696	-1.49865740459696	-1.49865740459696	-1.49865740459696	-1.49865740459696
GTEX-1C64N-1026-SM-79ONM	0.126668794494232	0.126668794494232	-0.512065181850204	0.126668794494232	-0.0538504148710087
GTEX-1C64N-1326-SM-7SB7D	-0.372862443915525	-0.372862443915525	-0.372862443915525	-0.372862443915525	-0.372862443915525
GTEX-1C64N-2226-SM-7SB7C	-0.852989611042024	-0.852989611042024	-0.852989611042024	-0.852989611042024	-0.852989611042024
GTEX-1C64N-2626-SM-7PC2N	-0.800564365636713	-0.800564365636713	-0.800564365636713	-0.800564365636713	-1.30803341888804
GTEX-1C64N-2826-SM-7IGP5	-1.27423983198108	-1.27423983198108	-1.27423983198108	-1.27423983198108	-1.27423983198108
GTEX-1C64N-2926-SM-79OLM	-0.176871228878586	-0.176871228878586	-0.631010898127791	-0.176871228878586	-0.176871228878586
GTEX-1C64N-3026-SM-7MGVU	-2.68560228847802	-2.68560228847802	-2.68560228847802	-2.68560228847802	-2.68560228847802
GTEX-1C64N-3126-SM-79OO3	-1.56668570455132	-1.56668570455132	-1.56668570455132	-1.56668570455132	-1.56668570455132
GTEX-1C64N-3226-SM-7P8SN	-0.211575984282861	-0.211575984282861	-0.211575984282861	-0.211575984282861	-0.216890963252916
GTEX-1C64O-0006-SM-7PC22	-3.04138882719237	-3.04138882719237	-3.04138882719237	-3.04138882719237	-3.04138882719237
GTEX-1C64O-0008-SM-EXUR5	0.320028535855018	-0.33183581967766	-1.54889686070282	0.320028535855018	-1.2937819966105
GTEX-1C64O-0126-SM-7SB8P	-0.487771177456202	-0.487771177456202	-0.487771177456202	-0.487771177456202	-0.487771177456202
GTEX-1C64O-0226-SM-73KXB	-0.0427260060828168	-0.0427260060828168	-0.0427260060828168	-0.0427260060828168	-0.245202784986114
GTEX-1C64O-0326-SM-73KVW	-1.57658131997691	-1.60396517585103	-1.57658131997691	-1.57658131997691	-1.57658131997691
GTEX-1C64O-0426-SM-7SB8Q	-0.0254268867765146	-0.0254268867765146	-0.0254268867765146	-0.0254268867765146	-0.268786399240924
GTEX-1C64O-0526-SM-793D6	-0.747372676062344	-0.747372676062344	-1.34632016441423	-0.747372676062344	-0.747372676062344
GTEX-1C64O-0626-SM-7DHL1	0.154455583584177	0.154455583584177	-0.824245176233057	-0.0620028338411281	0.154455583584177
GTEX-1C64O-0726-SM-7DUFU	0.280830162779926	0.280830162779926	0.280830162779926	0.280830162779926	0.169659786760893
GTEX-1C64O-0826-SM-79OKZ	-1.8763775299522	-1.8763775299522	-1.8763775299522	-1.8763775299522	-1.8763775299522
GTEX-1C64O-0926-SM-79OLN	-1.47393259292943	-1.47393259292943	-1.47393259292943	-1.47393259292943	-1.47393259292943
GTEX-1C64O-1026-SM-7PC3L	-0.534673083139006	-0.534673083139006	-1.03783772334681	-0.534673083139006	-0.534673083139006
GTEX-1C64O-1126-SM-7IGMY	-0.721135559695189	-0.721135559695189	-0.721135559695189	-0.721135559695189	-0.721135559695189
GTEX-1C64O-1226-SM-79OOC	-0.597993517639866	-0.597993517639866	-0.597993517639866	-0.597993517639866	-0.685360931807235
GTEX-1C64O-1326-SM-7MGWR	-0.688909847518375	-0.688909847518375	-0.688909847518375	-0.696456424403207	-1.03586625031762
GTEX-1C64O-1426-SM-7EWER	-0.943597097259797	-0.943597097259797	-0.943597097259797	-0.943597097259797	-1.42575600064169
GTEX-1C64O-1626-SM-731EN	-0.35649390084121	-0.35649390084121	-0.35649390084121	-0.35649390084121	-0.748183752922444
GTEX-1C64O-1726-SM-73KW9	-0.432042639784068	-0.432042639784068	-0.432042639784068	-0.432042639784068	-0.432042639784068
GTEX-1C64O-1826-SM-7DHM4	-0.522123347157965	-0.522123347157965	-1.03475334153822	-1.07421789106883	-0.522123347157965
GTEX-1C64O-1926-SM-79ONP	-0.44192667017566	-0.44192667017566	-0.44192667017566	-0.44192667017566	-0.502752014012919
GTEX-1C64O-2026-SM-7IGPA	-0.808209096194962	-0.808209096194962	-0.808209096194962	-0.808209096194962	-0.808209096194962
GTEX-1C64O-2126-SM-7IGPB	-0.764874012067484	-0.764874012067484	-0.764874012067484	-0.764874012067484	-0.764874012067484
GTEX-1C64O-2226-SM-73KTV	0.0315473212295281	0.0315473212295281	0.0315473212295281	0.0315473212295281	-0.205384962506734
GTEX-1C64O-2326-SM-73KU8	-0.500979816802172	-0.500979816802172	-0.561506102285204	-0.500979816802172	-0.500979816802172
GTEX-1C64O-2426-SM-7P8R3	-0.659364854074338	-0.659364854074338	-0.659364854074338	-0.659364854074338	-0.659364854074338
GTEX-1C64O-2526-SM-79ONO	-0.0629134680570156	-0.0629134680570156	-0.0629134680570156	-0.0629134680570156	-0.0835967041039139
GTEX-1C6VQ-0005-SM-7P8OR	-4.30394025267723	-4.30394025267723	-4.30394025267723	-4.30394025267723	-4.69614212277825
GTEX-1C6VQ-0008-SM-EXUR8	0.344374858372374	-0.36248853561153	-1.52478567651804	0.28814998580335	-0.946176565527271
GTEX-1C6VQ-0011-R10b-SM-7P8Q1	-2.30805994896589	-2.30805994896589	-2.30805994896589	-2.30805994896589	-2.30805994896589
GTEX-1C6VQ-0011-R1a-SM-7P8Q2	-2.78268118823047	-2.78268118823047	-2.78268118823047	-2.78268118823047	-2.78268118823047
GTEX-1C6VQ-0011-R9a-SM-7SB85	-1.48632803213463	-1.48632803213463	-1.48632803213463	-1.48632803213463	-1.48632803213463
GTEX-1C6VQ-0126-SM-7P8RI	-0.971800713581566	-0.971800713581566	-0.971800713581566	-0.971800713581566	-0.971800713581566
GTEX-1C6VQ-0226-SM-7P8S5	-0.116795057727836	-0.116795057727836	-0.116795057727836	-0.322104581706164	-0.485709959057915
GTEX-1C6VQ-0326-SM-7DHMS	-1.37517933239699	-1.50526115267285	-1.37517933239699	-1.42750276835461	-1.37517933239699
GTEX-1C6VQ-0426-SM-79OOX	0.315770350470043	0.315770350470043	0.315770350470043	-0.0582042060390227	-0.431006640340135
GTEX-1C6VQ-0526-SM-7MGWD	-0.56773853037706	-0.56773853037706	-0.56773853037706	-0.56773853037706	-0.56773853037706
GTEX-1C6VQ-0626-SM-7EPHE	0.0443930081233189	0.0443930081233189	0.0443930081233189	0.0443930081233189	-0.455212374225369
GTEX-1C6VQ-0726-SM-7EPI6	-0.89986012999318	-0.89986012999318	-0.89986012999318	-0.89986012999318	-0.89986012999318
GTEX-1C6VQ-0826-SM-7PBZT	-1.3069345958662	-1.3069345958662	-1.3069345958662	-1.3069345958662	-1.3069345958662
GTEX-1C6VQ-1126-SM-7EWET	-2.88265443932403	-2.88265443932403	-2.88265443932403	-2.88265443932403	-2.88265443932403
GTEX-1C6VQ-1226-SM-73KYD	-0.533534857781083	-0.843504791610628	-1.05782462212502	-1.07397235102067	-1.38220114391882
GTEX-1C6VQ-1326-SM-7939X	-0.690233283054394	-0.690233283054394	-0.799755116668084	-0.690233283054394	-0.690233283054394
GTEX-1C6VQ-1526-SM-73KU9	0.406739627938481	0.406739627938481	0.187235384878928	0.100455635756652	0.0384078849267009
GTEX-1C6VQ-1626-SM-79OO1	-0.901508200143437	-0.901508200143437	-1.47653297966004	-1.87712423009427	-0.901508200143437
GTEX-1C6VQ-1726-SM-7IGLQ	-1.23992857035083	-1.23992857035083	-1.23992857035083	-1.23992857035083	-1.23992857035083
GTEX-1C6VQ-1826-SM-7EWEH	-0.618223842494466	-0.618223842494466	-0.889884798242672	-1.29244695290037	-0.957511173435441
GTEX-1C6VQ-1926-SM-7MGVR	-0.718435816407066	-0.718435816407066	-0.718435816407066	-0.718435816407066	-0.718435816407066
GTEX-1C6VQ-2026-SM-79OOH	-0.906960955009881	-0.906960955009881	-0.906960955009881	-0.906960955009881	-0.906960955009881
GTEX-1C6VQ-2126-SM-7IGNL	0.0409017824136445	0.0409017824136445	0.0409017824136445	0.0409017824136445	0.0409017824136445
GTEX-1C6VQ-2326-SM-7IGN1	-1.86011130605258	-1.86011130605258	-1.86011130605258	-1.86011130605258	-1.86011130605258
GTEX-1C6VQ-2426-SM-7EWEU	-1.07753268286194	-1.07753268286194	-1.07753268286194	-1.07753268286194	-1.07753268286194
GTEX-1C6VQ-2626-SM-7IGMQ	-1.18033083749649	-1.18033083749649	-1.18033083749649	-1.18033083749649	-1.18033083749649
GTEX-1C6VQ-2726-SM-73KUL	-0.39833758567373	-0.39833758567373	-0.39833758567373	-0.39833758567373	-0.41052550895139
GTEX-1C6VQ-3026-SM-7IGPU	-2.08891581041427	-2.08891581041427	-2.08891581041427	-2.08891581041427	-2.08891581041427
GTEX-1C6VQ-3126-SM-7MKGH	-0.668931490071447	-0.668931490071447	-0.668931490071447	-0.668931490071447	-0.668931490071447
GTEX-1C6VR-0005-SM-7MKF7	-3.00600342700004	-3.00600342700004	-3.00600342700004	-3.00600342700004	-3.58880945693163
GTEX-1C6VR-0011-R10b-SM-7P8QA	-1.85195435540896	-1.85195435540896	-1.85195435540896	-1.85195435540896	-1.85195435540896
GTEX-1C6VR-0011-R1a-SM-7MXUE	-2.46497093250058	-2.46497093250058	-2.46497093250058	-2.46497093250058	-2.46497093250058
GTEX-1C6VR-0011-R2a-SM-7RHGZ	-2.63996180678944	-2.63996180678944	-2.63996180678944	-2.63996180678944	-2.63996180678944
GTEX-1C6VR-0011-R4b-SM-9QEGZ	-2.55983385267265	-2.55983385267265	-2.55983385267265	-2.55983385267265	-2.55983385267265
GTEX-1C6VR-0011-R5a-SM-9QEH1	-3.0112290394836	-3.0112290394836	-3.0112290394836	-3.0112290394836	-3.0112290394836
GTEX-1C6VR-0011-R6a-SM-7MXU8	-1.87702042693862	-1.87702042693862	-1.87702042693862	-1.87702042693862	-1.87702042693862
GTEX-1C6VR-0011-R8b-SM-7MXUF	-1.24885071953739	-1.24885071953739	-1.24885071953739	-1.24885071953739	-1.24885071953739
GTEX-1C6VR-0126-SM-7RHGB	-0.561144296343624	-0.561144296343624	-0.88359969247194	-1.11003593303791	-1.51944830939283
GTEX-1C6VR-0426-SM-7IGN6	0.0532740947014705	0.0532740947014705	-0.547352907107172	-0.297878109329302	-0.229254568245748
GTEX-1C6VR-0626-SM-79OOY	-1.32449758606418	-1.32449758606418	-1.32449758606418	-1.32449758606418	-1.32449758606418
GTEX-1C6VR-0726-SM-7P8OV	-0.563930285651779	-0.563930285651779	-0.865781440501694	-0.66717508917409	-0.563930285651779
