sample	GM3_reach	GM2_reach	GM1_reach	GD3_reach
GTEX-1B97I-2026-SM-7DHN2	-1.67009605372358	-1.67009605372358	-1.67009605372358	-1.67009605372358
GTEX-1B97J-0005-SM-7MXT5	-3.30572426867899	-3.30572426867899	-3.30572426867899	-3.30572426867899
GTEX-1B97J-0226-SM-79392	0.238651684461178	-0.17312033640581	-0.17312033640581	0.238651684461178
GTEX-1B97J-0326-SM-7939H	-1.85014665172685	-1.85014665172685	-1.85014665172685	-1.85014665172685
GTEX-1B97J-0426-SM-79OLQ	-0.0625250973893451	-0.458975320883465	-0.458975320883465	-0.0625250973893451
GTEX-1B97J-0526-SM-793C2	-0.304735369117195	-0.304735369117195	-0.304735369117195	-0.439721124933511
GTEX-1B97J-0626-SM-7P8RU	-0.751337383681055	-0.751337383681055	-0.751337383681055	-0.751337383681055
GTEX-1B97J-0726-SM-7RHG3	-1.91871334827921	-1.91871334827921	-1.91871334827921	-1.91871334827921
GTEX-1B97J-0826-SM-7SB78	-0.158308066058429	-0.158308066058429	-0.158308066058429	-0.258610947967373
GTEX-1B97J-0926-SM-79ONU	-0.823122625603503	-0.823122625603503	-0.823122625603503	-0.823122625603503
