sample	sLeX_reachability
GTEX-1JMQJ-3126-SM-EV79G	-0.751786421637795
GTEX-1JMQK-0005-SM-CNPOE	-2.73262732862161
GTEX-1JMQK-0011-R2a-SM-EYYXQ	-1.1802193852973
GTEX-1JMQK-0011-R7b-SM-EXUTF	-1.40697023962934
GTEX-1JMQK-0126-SM-CM2S3	-0.454850583471771
GTEX-1JMQK-0226-SM-CL543	-0.571391164177205
GTEX-1JMQK-0326-SM-ARZN5	-1.68051729574513
GTEX-1JMQK-0426-SM-CL544	-0.0731060405815922
GTEX-1JMQK-0526-SM-CM2S4	-0.876768513555568
GTEX-1JMQK-0626-SM-D4P2R	-1.63511887921362
GTEX-1JMQK-0926-SM-ARL96	-0.931642779919524
GTEX-1JMQK-1126-SM-CXZJW	-0.545549524896987
GTEX-1JMQK-1226-SM-D4P2S	-0.946256523204464
GTEX-1JMQK-1326-SM-CNPOR	-0.410654493700498
GTEX-1JMQK-1826-SM-CY8I1	-0.251277667412758
GTEX-1JMQK-1926-SM-CJI3B	-0.517896672851666
GTEX-1JMQK-2026-SM-C1YQN	-0.186389584250627
GTEX-1JMQK-2126-SM-CY8I2	-0.398858446715858
GTEX-1JMQK-2226-SM-ARU8U	-0.366000409980743
GTEX-1JMQK-2326-SM-ARZN4	-0.444136651629218
GTEX-1JMQK-2426-SM-CXZJU	-0.140095228919087
GTEX-1JMQK-2626-SM-COH2W	-0.167582425403311
GTEX-1JMQK-2726-SM-CNNPI	-0.814990239509155
GTEX-1JMQK-2826-SM-CXZJV	-0.0412565105626118
GTEX-1JMQK-2926-SM-D4P2T	-0.969684599810926
GTEX-1JMQK-3026-SM-ARL95	-1.14160936404587
GTEX-1JMQL-0006-SM-DHXJB	-2.94054049263546
GTEX-1JMQL-0126-SM-CY8HN	-1.59583633377189
GTEX-1JMQL-0226-SM-CNPP5	-2.00755902760364
GTEX-1JMQL-0326-SM-CNPP6	-0.638525010846259
GTEX-1JMQL-0926-SM-CJI3F	-0.345553565490523
GTEX-1JMQL-1026-SM-CMKGV	-0.379925547767777
GTEX-1JMQL-1126-SM-CKZOP	-0.0693514709977842
GTEX-1JMQL-1426-SM-CL54J	-0.0246461625936641
GTEX-1JMQL-2226-SM-CNPP4	-1.11689701304857
GTEX-1JMQL-2326-SM-CNNPV	-0.274222153165398
GTEX-1JMQL-2826-SM-ARU91	-0.992501438453519
GTEX-1JMQL-3026-SM-D4P2Q	-0.78988066478561
GTEX-1JN1M-0006-SM-DHXJE	-2.44120661243642
GTEX-1JN1M-0011-R9a-SM-EZ6MR	-1.23331572503585
GTEX-1JN1M-0126-SM-D4P23	-0.804350824318949
GTEX-1JN1M-0226-SM-D4P2U	-0.656768395765427
GTEX-1JN1M-0326-SM-CYPT3	-0.897312781038545
GTEX-1JN1M-0426-SM-CY8IN	-0.774368548974178
GTEX-1JN1M-0526-SM-CJI3D	-1.93718844184434
GTEX-1JN1M-0926-SM-D4P2V	-0.450387878557282
GTEX-1JN1M-1026-SM-CNPOS	-2.76162561156218
GTEX-1JN1M-2026-SM-D4P2W	-0.441766215835789
GTEX-1JN1M-2126-SM-D4P2X	-0.752380981622585
GTEX-1JN1M-2326-SM-ARZNG	-0.372831434399065
GTEX-1JN1M-2426-SM-ARU93	-0.0840264702372938
GTEX-1JN1M-2626-SM-CY8I3	0.0721820722135981
GTEX-1JN1M-2726-SM-CY8I4	-0.31283852757231
GTEX-1JN1M-2926-SM-CNNPJ	-0.519168887766147
GTEX-1JN1M-3026-SM-CMKGK	-0.472238215046952
GTEX-1JN1M-3126-SM-AHZ4E	-0.926601574886683
GTEX-1JN1M-3326-SM-CXZJX	-0.741774890660249
GTEX-1JN6P-0005-SM-DIPEH	-2.61782415613917
GTEX-1JN6P-0011-R4a-SM-EZ6MS	-2.66109263402764
GTEX-1JN6P-0126-SM-D3L98	-1.19957459125472
GTEX-1JN6P-0226-SM-COH34	-0.384793391042122
GTEX-1JN6P-0326-SM-CNPPB	-0.345317402541924
GTEX-1JN6P-0426-SM-D3L99	-0.83713805516501
GTEX-1JN6P-0526-SM-COH33	-2.25817628358176
GTEX-1JN6P-0626-SM-ARZN6	-0.570752578378343
GTEX-1JN6P-0726-SM-ARZN7	-0.537257062444142
GTEX-1JN6P-0826-SM-ARL97	-1.19631858890173
GTEX-1JN6P-1126-SM-CKZON	-4.77412355404404
GTEX-1JN6P-1626-SM-CYPSV	-0.1350470326757
GTEX-1JN6P-2126-SM-ARL98	-1.57909597231245
GTEX-1JN6P-2426-SM-ARL99	-1.45886377850567
GTEX-1JN6P-2526-SM-CNNPX	-0.602799721840295
GTEX-1JN6P-2626-SM-D4P3C	-0.411667624930098
GTEX-1JN6P-2826-SM-CXZJK	-1.07252465981202
GTEX-1JN6P-2926-SM-CL54D	-1.73061673846234
GTEX-1JN6P-3226-SM-D4P3D	-0.978474903597624
GTEX-1JN76-0005-SM-EAZ3B	-2.89029899356956
GTEX-1JN76-0126-SM-CNPPE	-0.414519027022919
GTEX-1JN76-0226-SM-CMKGO	-0.267633674394872
GTEX-1JN76-0326-SM-ARZNJ	-1.76570710487848
GTEX-1JN76-0426-SM-ARZNK	-0.293995028511669
GTEX-1JN76-0526-SM-CM2SH	-1.24689947066491
GTEX-1JN76-0626-SM-CKZOQ	-1.29234144177104
GTEX-1JN76-0826-SM-C1YRK	-0.260869325651092
GTEX-1JN76-0926-SM-ARZNH	-0.654062994996416
GTEX-1JN76-1026-SM-ARZNI	-0.472238215046952
GTEX-1JN76-1126-SM-C1YRL	-1.10772688628719
GTEX-1JN76-1226-SM-C1YRM	-0.98846580688971
GTEX-1JN76-1326-SM-ARU94	-0.804377570568386
GTEX-1JN76-1426-SM-AHZ4F	-0.442985026483226
GTEX-1JN76-1526-SM-CNPPF	-1.33222286581095
GTEX-1JN76-1626-SM-CNNQ3	-0.466384493484427
GTEX-1K2DA-0005-SM-DIPE7	-2.4825279872772
GTEX-1K2DA-0126-SM-CGQGV	-0.428756637739896
GTEX-1K2DA-0226-SM-CGQGW	-0.957572857927925
GTEX-1K2DA-0326-SM-CGQGX	-1.59369299450827
GTEX-1K2DA-0526-SM-CGQGY	-0.339127889542072
GTEX-1K2DA-0626-SM-CGQGO	-0.578546987922144
GTEX-1K2DA-0726-SM-CGQGC	-0.42627813503221
GTEX-1K2DA-0826-SM-CGQGD	-0.332258702575865
GTEX-1K2DA-0926-SM-CGQGE	-0.504905481324737
GTEX-1K2DA-1026-SM-CGQGF	-1.15781231617036
GTEX-1K2DA-1126-SM-CGQGG	-1.07952567753585
GTEX-1K2DA-1226-SM-CGQGH	-0.356859083196282
GTEX-1K2DA-1326-SM-CGQGP	-0.786731260357997
GTEX-1K2DA-1526-SM-CGQGQ	-0.457181923496018
GTEX-1K2DA-1626-SM-CGQGB	-0.569925209250489
GTEX-1K2DA-1726-SM-CGQGS	-0.185907513537928
GTEX-1K2DA-1826-SM-CGQGT	-0.748205023224551
GTEX-1K2DA-1926-SM-CGQGU	-0.275930079607262
GTEX-1K2DA-2026-SM-CGQGK	-0.960448997021379
GTEX-1K2DA-2126-SM-CGQGL	-0.658670433704302
GTEX-1K2DA-2226-SM-CGQGM	-1.38391660914425
GTEX-1K2DA-2326-SM-CGQGN	-0.426598922766975
GTEX-1K2DU-0005-SM-DIPE8	-3.49020398978855
GTEX-1K2DU-0126-SM-E9TIU	-0.731234533578345
GTEX-1K2DU-0226-SM-DIPF6	-1.29289802537652
GTEX-1K2DU-0526-SM-D4P2Y	-0.155844472833177
GTEX-1K2DU-0726-SM-DIPF7	-0.472238215046952
GTEX-1K2DU-0826-SM-DHXKA	-1.99266592665697
GTEX-1K2DU-1026-SM-DHXKC	-1.0634591770103
GTEX-1K2DU-1226-SM-CYPT4	-1.30032769918051
GTEX-1K2DU-1326-SM-CYPT5	-0.461477379868044
GTEX-1K2DU-1626-SM-DHXKD	-0.963752457451995
GTEX-1K2DU-1726-SM-EV79S	-0.483727060275501
GTEX-1K2DU-2226-SM-CXZJY	-0.680083557232794
GTEX-1K2DU-2326-SM-E9TIV	-0.654418189608102
GTEX-1K2DU-2526-SM-D3L8V	-1.55084200241976
GTEX-1K2DU-2626-SM-D3L8W	-0.429119788144937
GTEX-1K2DU-2726-SM-EXOJQ	-0.76488577108125
GTEX-1K9T9-0006-SM-DIPE9	-1.6432664278894
GTEX-1K9T9-0126-SM-EVYCF	-0.135432042148025
GTEX-1K9T9-0226-SM-E9U6K	-0.476855612690972
GTEX-1K9T9-0326-SM-EWRNQ	-1.95836578646304
GTEX-1K9T9-0426-SM-E9U6L	-0.357245711700831
GTEX-1K9T9-0526-SM-CYPT6	-0.594119725147318
GTEX-1K9T9-0626-SM-CXZKY	-0.249868098006909
GTEX-1K9T9-0726-SM-CXZJZ	-1.03839273567654
GTEX-1K9T9-0826-SM-EAZ4X	-0.423206782999669
GTEX-1K9T9-0926-SM-D3L9C	0.0718263012091875
GTEX-1K9T9-1026-SM-D3L9D	-0.330941413666636
GTEX-1K9T9-1126-SM-D3L9E	-1.25768273674715
GTEX-1K9T9-1326-SM-E6CJN	-0.417304877634981
GTEX-1K9T9-1426-SM-DIPFQ	-0.309231820279451
GTEX-1K9T9-1526-SM-DIPFR	-1.03934723283981
GTEX-1K9T9-1626-SM-DIPFS	-0.408222609173869
GTEX-1K9T9-1726-SM-CXZK1	-1.481518746848
GTEX-1K9T9-1826-SM-CXZK2	-0.83070812868674
GTEX-1K9T9-2026-SM-CXZK3	-0.370253767412911
GTEX-1K9T9-2426-SM-DHXKT	-0.553082726194328
GTEX-1K9T9-2526-SM-D3L9B	-0.389393430936888
GTEX-1K9T9-2726-SM-D4P3E	-0.732187889905788
GTEX-1K9T9-2826-SM-D4P3F	-0.482546729611399
GTEX-1K9T9-2926-SM-E9TKD	-0.302491203591524
GTEX-1KAFJ-0006-SM-9WPO1	-3.29029918439049
GTEX-1KAFJ-0126-SM-DIPEK	-1.45371959554043
GTEX-1KAFJ-0226-SM-DIPEL	-0.303297539034076
GTEX-1KAFJ-0326-SM-DHXJG	-0.344260231432044
GTEX-1KAFJ-0426-SM-DHXJH	-0.359075132902198
GTEX-1KAFJ-0526-SM-DIPEM	-0.283855110994673
GTEX-1KAFJ-0626-SM-D3L8X	-0.43338844424261
GTEX-1KAFJ-0726-SM-CXZKF	-1.05867713691509
GTEX-1KAFJ-0826-SM-CYPTF	-0.422230556362523
GTEX-1KAFJ-1026-SM-D4P2Z	-0.424808589804687
GTEX-1KAFJ-1226-SM-D4P46	-0.513327796760702
GTEX-1KAFJ-1726-SM-CY8IC	-0.385010859466989
GTEX-1KAFJ-2026-SM-CY8ID	-1.02466523557512
GTEX-1KAFJ-2126-SM-CY8IE	-0.467374051584267
GTEX-1KAFJ-2226-SM-D3L8Y	-0.63453334163351
GTEX-1KAFJ-2326-SM-D3L8Z	-2.06906908840584
GTEX-1KAFJ-2426-SM-D4P32	-0.553835264914587
GTEX-1KANA-0006-SM-9YFLB	-2.43365562675172
GTEX-1KANA-0226-SM-DIPF8	-0.398150067402753
GTEX-1KANA-0326-SM-CXKY8	-1.16688867827153
GTEX-1KANA-0426-SM-CXZKH	-1.07342396721356
GTEX-1KANA-0526-SM-DIPF9	-0.5987672517239
GTEX-1KANA-0626-SM-D4P3I	-1.11702056160744
GTEX-1KANA-0726-SM-D3L9I	-0.61296526124515
GTEX-1KANA-0826-SM-D3L9J	-0.581795948629708
GTEX-1KANA-0926-SM-D3L9K	-2.06215750684087
GTEX-1KANA-1026-SM-D3L9L	-0.230002484485439
GTEX-1KANA-1126-SM-D3L9M	-1.27712223910819
GTEX-1KANA-1226-SM-DHXKE	-0.896926076221994
GTEX-1KANA-1326-SM-DIPFA	-0.632394986410249
GTEX-1KANA-1426-SM-CY8IF	-1.07236024484655
GTEX-1KANA-1526-SM-CXZKG	-2.22020865470019
GTEX-1KANA-1626-SM-CXZL2	-0.702258682065127
GTEX-1KANA-1726-SM-CY8IG	-1.07272195981373
GTEX-1KANA-1926-SM-DHXKF	-0.685032287284122
GTEX-1KANA-2026-SM-DIPFB	-0.0993618203528748
GTEX-1KANB-0006-SM-DIPE6	-1.60298717792071
GTEX-1KANB-0011-R9b-SM-EZ6MO	-2.03882389448124
GTEX-1KANB-0126-SM-E6CJT	-1.33224000165682
GTEX-1KANB-0326-SM-D4P3H	-0.0573588864640959
GTEX-1KANB-0526-SM-E6CJH	-0.788623025482363
GTEX-1KANB-1026-SM-D3L9F	-0.507196438092
GTEX-1KANB-1126-SM-DHXJT	-1.78896658408216
GTEX-1KANB-1526-SM-CXZK4	-0.462504075967449
GTEX-1KANB-1626-SM-CY8I5	-1.03157149013202
GTEX-1KANB-1826-SM-DHXJU	-1.27106461252045
GTEX-1KANB-1926-SM-D3L9H	-0.968654228543151
GTEX-1KANB-2026-SM-DIPEY	-0.862832715045802
GTEX-1KANB-2126-SM-DHXJV	-1.06403363143626
GTEX-1KANB-2226-SM-DHXJW	-0.976993533516252
GTEX-1KANB-2426-SM-EV7BE	-0.360571849289008
GTEX-1KANB-2626-SM-EV7BF	-1.20952749552733
GTEX-1KANB-2826-SM-CY8I6	-0.685804085940207
GTEX-1KANB-3126-SM-D3L9G	-0.574585101598496
GTEX-1KANB-3226-SM-D4P3G	-2.04645227394753
GTEX-1KANC-0006-SM-9YFL8	-2.57572232318041
GTEX-1KANC-0226-SM-E9TIW	-1.85103247890711
GTEX-1KANC-0326-SM-D3LA7	-0.3347072055409
GTEX-1KANC-0426-SM-CXZK5	-2.07726243851199
GTEX-1KANC-0526-SM-D4P3T	-0.753479449747522
GTEX-1KANC-0826-SM-D3LA8	-0.443248115494746
GTEX-1KANC-0926-SM-D3LA9	-0.786202968114187
GTEX-1KANC-1026-SM-D3LAA	-0.542040608850023
GTEX-1KANC-1126-SM-CY8I7	-0.467663952514618
GTEX-1KANC-1226-SM-CYPT7	-0.172745801434667
GTEX-1KANC-1326-SM-CYPT8	-0.0340254881921459
GTEX-1KANC-1426-SM-CYPT9	-0.575963922604102
GTEX-1KANC-1526-SM-D3LAB	-1.34154588185478
GTEX-1KANC-1626-SM-E6CIA	-1.63844452765301
GTEX-1KANC-1726-SM-E6CIB	-1.63621991843841
GTEX-1KANC-1826-SM-CYPTA	-0.439819555031333
GTEX-1KD4Q-0006-SM-DIPEA	-3.94547897439539
GTEX-1KD4Q-0011-R11b-SM-EXOIE	-0.904683090141907
GTEX-1KD4Q-0011-R3b-SM-EXOID	-1.57580383828253
GTEX-1KD4Q-0226-SM-E9TJ9	-1.18732857337358
GTEX-1KD4Q-0326-SM-E9TJA	-1.88153511215035
GTEX-1KD4Q-0426-SM-E9TJB	-0.446320449370571
GTEX-1KD4Q-0726-SM-DIPGE	-4.23620281850081
GTEX-1KD4Q-0926-SM-CXZKI	-0.885320103553437
GTEX-1KD4Q-1026-SM-CXZKJ	-0.853275862585534
GTEX-1KD4Q-1126-SM-CXZKK	-1.4352707035195
GTEX-1KD4Q-1226-SM-DIPFU	-1.56095141750723
GTEX-1KD4Q-1326-SM-D4P3J	-1.20741519041632
GTEX-1KD4Q-1426-SM-D4P3K	-0.350087487892901
GTEX-1KD4Q-1526-SM-D4P3L	-1.81748707762199
GTEX-1KD4Q-1826-SM-DIPFV	-2.83564545251348
GTEX-1KD4Q-2126-SM-EV7A6	-1.14783379159533
GTEX-1KD4Q-2326-SM-D4P3M	-0.392067506687974
GTEX-1KD4Q-2526-SM-CXZKL	-0.422306051432344
GTEX-1KD4Q-2926-SM-D3L9N	-0.734776744481443
GTEX-1KD4Q-3026-SM-EV7A7	-1.2723869494775
GTEX-1KD5A-0006-SM-DIPEB	-3.11662555072106
GTEX-1KD5A-0126-SM-E9U54	-0.399661860753862
GTEX-1KD5A-0226-SM-D5OV3	-0.0728247795284124
GTEX-1KD5A-0326-SM-D5OVD	-0.453388840071533
GTEX-1KD5A-0426-SM-D4P3X	-0.369876153107175
GTEX-1KD5A-0526-SM-E9U55	-0.316655246021212
GTEX-1KD5A-0626-SM-DIPEN	-0.503992932364902
GTEX-1KD5A-0726-SM-DIPEO	-1.93190926212452
GTEX-1KD5A-0826-SM-DKPQ9	-0.464010339155381
GTEX-1KD5A-0926-SM-D4P3U	-2.63119355933218
GTEX-1KD5A-1026-SM-CY8I8	-1.59025199765425
GTEX-1KD5A-1126-SM-CXZK6	-0.394866565790703
GTEX-1KD5A-1226-SM-CXZK7	-0.711304087368901
GTEX-1KD5A-1326-SM-CYPTB	-0.472238215046952
GTEX-1KD5A-1426-SM-D4P3V	-0.429778479313944
GTEX-1KD5A-1526-SM-D4P3W	-0.450690794225684
GTEX-1KD5A-1826-SM-DHXJI	-0.821412638840496
GTEX-1KD5A-1926-SM-DKPQA	-0.704129525073569
GTEX-1KD5A-2226-SM-EV79U	-0.4463257974945
GTEX-1KD5A-2526-SM-CXZK8	-0.469958100938962
GTEX-1KWVE-0005-SM-CYPSE	-3.05102070617414
GTEX-1KWVE-0226-SM-E9TKK	-0.60964802845092
GTEX-1KWVE-0326-SM-EV7AF	-0.954510094645977
GTEX-1KWVE-0426-SM-DHXJX	-0.78561555872036
GTEX-1KWVE-0726-SM-D4P3O	-0.615229977142193
GTEX-1KWVE-0826-SM-CXZKO	-1.76474086053862
GTEX-1KWVE-0926-SM-CXZKP	-2.21611610630791
GTEX-1KWVE-1026-SM-D3L9O	-0.593659750877198
GTEX-1KWVE-1126-SM-DHXJY	-1.21991567493922
GTEX-1KWVE-1226-SM-EV7AG	-0.944637475836016
GTEX-1KWVE-1326-SM-E6CJ1	-0.593143380452832
GTEX-1KWVE-1426-SM-E9TJO	-1.44139289973839
GTEX-1KWVE-1526-SM-E6CJ2	-0.423728516837324
GTEX-1KWVE-1626-SM-DKPPA	-0.970786931017042
GTEX-1KWVE-2126-SM-CXZKM	-0.752199091535349
GTEX-1KWVE-2226-SM-CXZKN	-0.756303786024736
GTEX-1KWVE-2326-SM-D4P3N	-0.819382306033764
GTEX-1KXAM-0005-SM-DIPEC	-1.81455153930048
GTEX-1KXAM-0226-SM-EV7AP	-1.83560827333401
GTEX-1KXAM-0326-SM-EV7AQ	-0.452275928349281
GTEX-1KXAM-0426-SM-DHXKG	-0.217298862359872
GTEX-1KXAM-0526-SM-DKPQN	-0.391560140076492
GTEX-1KXAM-0626-SM-DHXKH	-0.601219907848065
GTEX-1KXAM-0726-SM-E9U5I	-0.579549856321938
GTEX-1KXAM-0826-SM-CXZK9	-0.629147777440882
GTEX-1KXAM-0926-SM-CXZKA	-1.17044885134866
GTEX-1KXAM-1026-SM-CY8IA	-0.186107451866767
GTEX-1KXAM-1126-SM-E9TJU	-0.281884886612489
GTEX-1KXAM-1226-SM-E9TJV	-0.472238215046952
GTEX-1KXAM-1326-SM-E9TJW	-1.6146970422205
GTEX-1KXAM-1426-SM-D3LAC	-1.74875783969716
GTEX-1KXAM-1526-SM-D4P3Y	-0.479813537592107
GTEX-1KXAM-1626-SM-D3LAD	-0.865806244719782
GTEX-1KXAM-1726-SM-D3LAE	-0.501208451014346
GTEX-1KXAM-1826-SM-D3LAF	-0.616821724898341
GTEX-1KXAM-1926-SM-D3LAG	-0.553249144126652
GTEX-1KXAM-2026-SM-DHXKI	-1.36565740128873
GTEX-1KXAM-2126-SM-CY8I9	0.00712691818999189
GTEX-1KXAM-2226-SM-CYPTC	-1.14185053490097
GTEX-1KXAM-2326-SM-CYPTD	-0.363149545317503
GTEX-1KXAM-2426-SM-DIPFC	-1.70578495739908
GTEX-1KXAM-2526-SM-DIPFD	-0.334258438397682
GTEX-1L5NE-0005-SM-DIPEG	-2.03180787000547
GTEX-1L5NE-0326-SM-E6CIC	-0.463789429794276
GTEX-1L5NE-0426-SM-E9TIX	-1.62710875292464
GTEX-1L5NE-0526-SM-DIPG5	-1.04321867887139
GTEX-1L5NE-0726-SM-CXZKQ	-0.245202784986114
GTEX-1L5NE-0826-SM-DHXKU	-2.53364844821502
GTEX-1L5NE-0926-SM-D4P3P	-0.426486823403258
GTEX-1L5NE-1026-SM-D3LAP	-0.337097645324293
GTEX-1L5NE-1126-SM-D3L9P	-0.294333568431168
GTEX-1L5NE-1226-SM-D3L9Q	-0.713379851500467
GTEX-1L5NE-1326-SM-CY8II	-0.745574353863435
GTEX-1L5NE-1426-SM-DHXKV	-0.8830329762502
GTEX-1L5NE-1526-SM-DIPFW	-0.455593678431833
GTEX-1L5NE-1626-SM-DHXKW	-0.829802041270524
GTEX-1L5NE-1726-SM-DHXKX	-0.512117564525199
GTEX-1L5NE-1826-SM-EV79T	-0.964204898149364
GTEX-1L5NE-1926-SM-D3L9R	-0.804950389101936
GTEX-1L5NE-2026-SM-CXZKR	-1.25729609308438
GTEX-1L5NE-2126-SM-CY8IH	-0.847455423849396
GTEX-1L5NE-2226-SM-CXZKS	-2.0034056995702
GTEX-1L5NE-2426-SM-E6CID	-0.436698790447965
GTEX-1L5NE-2526-SM-E6CIE	-2.13827984389942
GTEX-1L5NE-2626-SM-E9U6P	-0.37963623548732
GTEX-1LB8K-0005-SM-DIPED	-3.19482152658611
GTEX-1LB8K-0011-R1b-SM-EZ6MV	-1.52530245377479
GTEX-1LB8K-0011-R2a-SM-EZ6MQ	-2.13991917797589
GTEX-1LB8K-0011-R6a-SM-EXURT	-2.6481580293492
GTEX-1LB8K-0011-R9a-SM-EZ6MP	-2.26642744585326
GTEX-1LB8K-0126-SM-EVYCN	-2.36171523917388
GTEX-1LB8K-0226-SM-EWRNW	-1.24218141044333
GTEX-1LB8K-0326-SM-E9TJC	-0.204598079145941
GTEX-1LB8K-0426-SM-EWRNX	-0.524447825989388
GTEX-1LB8K-0526-SM-E6CIT	-0.671886099452848
GTEX-1LB8K-0626-SM-D4P3Z	-1.05898699851734
GTEX-1LB8K-0726-SM-D5OV2	-1.19778516030222
GTEX-1LB8K-0826-SM-D4P41	-0.740338829039334
GTEX-1LB8K-0926-SM-D4P42	-1.14113799631761
GTEX-1LB8K-1026-SM-DHXJJ	-3.19858318778211
GTEX-1LB8K-1126-SM-DIPEP	-0.364681721904323
GTEX-1LB8K-1326-SM-CXZKB	-1.06458944535473
GTEX-1LB8K-1426-SM-DHXJK	-1.0467740041283
GTEX-1LB8K-1526-SM-E9U58	-0.938987788675066
GTEX-1LB8K-2326-SM-DHXJL	-1.51045346626868
GTEX-1LB8K-2526-SM-DIPEQ	-0.690925792239537
GTEX-1LB8K-2926-SM-EVR4X	-0.985619023821324
GTEX-1LBAC-0005-SM-DIPEE	-2.39180357386882
GTEX-1LBAC-0126-SM-DIPEZ	-0.919474013459047
GTEX-1LBAC-0226-SM-DHXJZ	-0.462959138522444
GTEX-1LBAC-0326-SM-DIPF1	-1.66888925681915
GTEX-1LBAC-0426-SM-DKPQJ	-0.467790413618748
GTEX-1LBAC-0526-SM-D3L9S	-0.780540972081496
GTEX-1LBAC-0626-SM-D3L9T	-0.498647999333951
GTEX-1LBAC-0726-SM-D3L9U	-0.489803125484405
GTEX-1LBAC-0826-SM-CY8IJ	-1.03559341938939
GTEX-1LBAC-0926-SM-CXKY9	-0.465370460453635
GTEX-1LBAC-1026-SM-CXKYA	-0.742319508813759
GTEX-1LBAC-1126-SM-D3L9V	-0.742292012986688
GTEX-1LBAC-1226-SM-DHXK1	-0.388121093421256
GTEX-1LBAC-1426-SM-CXZKT	-1.43559361021032
GTEX-1LBAC-1526-SM-CXZKU	-0.713302245470676
GTEX-1LBAC-1626-SM-CXZKV	-0.551912223769935
GTEX-1LBAC-1726-SM-D3L9W	-0.492412906604092
GTEX-1LBAC-1826-SM-D3L9X	-0.992436804538329
GTEX-1LBAC-1926-SM-DHXK2	-1.56009452699626
GTEX-1LC47-0005-SM-COH2J	-2.3704159221752
GTEX-1LC47-0011-R10b-SM-EYYWE	-1.61389737189178
GTEX-1LC47-0011-R6b-SM-EZ6MI	-2.22205307304613
GTEX-1LC47-0326-SM-E9TJP	-0.202858354726883
GTEX-1LC47-0526-SM-DKPQO	-0.216410641619129
GTEX-1LC47-0626-SM-DIPFE	-1.12388100475522
GTEX-1LC47-1026-SM-D3LAH	-1.10346994165693
GTEX-1LC47-1126-SM-D4P43	-0.254283439372602
GTEX-1LC47-1226-SM-D4P44	-0.396325778699376
GTEX-1LC47-1926-SM-DHXKJ	-0.76352903890972
GTEX-1LC47-2426-SM-DHXKK	-0.492378741335817
GTEX-1LC47-2926-SM-CXZKC	-1.57828731464633
GTEX-1LG7Y-0005-SM-DKPQ7	-3.60997035189458
GTEX-1LG7Y-0011-R11a-SM-EXOIH	-0.472238215046952
GTEX-1LG7Y-0011-R1a-SM-EYYWV	-1.9664238687125
GTEX-1LG7Y-0011-R5a-SM-EZ6MU	-1.0866327206713
GTEX-1LG7Y-0126-SM-E6CJ8	-2.70643436695246
GTEX-1LG7Y-0226-SM-E9U5J	-0.357368582073816
GTEX-1LG7Y-0326-SM-EYYWL	-1.15525733353477
GTEX-1LG7Y-0426-SM-DKPQB	-0.397775866938364
GTEX-1LG7Y-0526-SM-DKPQC	-1.11079781284471
GTEX-1LG7Y-0626-SM-DHXJM	-0.608673404829409
GTEX-1LG7Y-0826-SM-E9TJX	-0.358484897164401
GTEX-1LG7Y-1126-SM-CYPTE	-0.467051062379044
GTEX-1LG7Y-1226-SM-CXZKD	-2.71144949930834
GTEX-1LG7Y-1326-SM-D4P45	-0.750788146636745
GTEX-1LG7Y-1426-SM-D4P31	-1.71146630013976
GTEX-1LG7Y-1626-SM-D4P24	-1.31814473433538
GTEX-1LG7Y-1726-SM-EV7AR	-0.423299422589136
GTEX-1LG7Y-2126-SM-DIPER	-0.770455620583052
GTEX-1LG7Y-2226-SM-E9U5K	-0.562990970536143
GTEX-1LG7Y-2326-SM-EVR56	-0.895574751123582
GTEX-1LG7Y-2426-SM-EVR57	-1.24259643252212
GTEX-1LG7Y-2526-SM-EWRO7	-1.52677186589914
GTEX-1LG7Y-2726-SM-D5OVW	-1.33008576078113
GTEX-1LG7Y-2926-SM-CXZKE	-0.305932007554771
GTEX-1LG7Y-3026-SM-D5OVI	-1.01335166368505
GTEX-1LG7Y-3126-SM-EV7AS	-0.622032836425233
GTEX-1LG7Z-0005-SM-DKPQ6	-2.09864338444107
GTEX-1LG7Z-0126-SM-EV79V	-1.1662445841899
GTEX-1LG7Z-0226-SM-E6CIG	-1.05528909375514
GTEX-1LG7Z-0326-SM-DHXK3	-2.31577689450673
GTEX-1LG7Z-0426-SM-D4P47	-0.910236512924105
GTEX-1LG7Z-0526-SM-D4P3Q	-0.518208841285489
GTEX-1LG7Z-0626-SM-D3LA2	-0.265473209294209
GTEX-1LG7Z-0726-SM-CXKYD	-0.433658610876122
GTEX-1LG7Z-0826-SM-CXKYN	-0.794300690267635
GTEX-1LG7Z-0926-SM-CXKYK	-0.864841443962452
GTEX-1LG7Z-1026-SM-D3LA3	-0.70103168455877
GTEX-1LG7Z-1126-SM-DIPF2	-0.475528151901338
GTEX-1LG7Z-1226-SM-DHXK4	-1.78039749732475
GTEX-1LG7Z-1326-SM-DIPF3	-0.886438525289226
GTEX-1LG7Z-1426-SM-CXKYV	-0.924946236743781
GTEX-1LG7Z-1626-SM-CXKYR	-0.556554235819406
GTEX-1LG7Z-1726-SM-D3LA4	-1.74074503102845
GTEX-1LG7Z-1826-SM-D4P3R	-0.465485352731005
GTEX-1LG7Z-1926-SM-DLHBO	-0.930480475853926
GTEX-1LG7Z-2026-SM-DLHBP	-0.456956748140879
GTEX-1LG7Z-2126-SM-CXKYU	-1.42450428713427
GTEX-1LGOU-0005-SM-DKPPW	-3.02425087720293
GTEX-1LGOU-0126-SM-EV79W	-0.500910567560414
GTEX-1LGOU-0326-SM-D3LAM	-1.36669472984882
GTEX-1LGOU-0426-SM-D3L8O	-0.630259827752247
