sample	OGN_Tn	OGN_Core1	OGN_Core2	OGN_sia
GTEX-1LH75-0011-R2b-SM-EYYWQ	-0.707440384637798	-0.707440384637798	-0.707440384637798	-0.850615066630327
GTEX-1LH75-0011-R6a-SM-EXURS	-0.517883974932472	-0.735956507277368	-0.735956507277368	-0.735956507277368
GTEX-1LH75-0011-R7a-SM-EXOIF	-1.10643956863492	-1.10643956863492	-1.10643956863492	-1.10643956863492
GTEX-1LH75-0426-SM-E9TJF	-0.630496595353542	-1.05171039050612	-1.05171039050612	-1.22559069309805
GTEX-1LH75-0526-SM-DIPG2	-0.907994405909395	-0.907994405909395	-0.907994405909395	-1.61552913779324
GTEX-1LH75-0626-SM-DIPG3	0.14601534813546	-0.326540864055586	-0.326540864055586	-0.326540864055586
GTEX-1LH75-0926-SM-EAZ5C	-0.81576246945515	-0.991624950133678	-1.21754229810785	-0.991624950133678
GTEX-1LH75-1026-SM-EWROK	0.111506169729299	0.111506169729299	0.111506169729299	0.103519885754086
GTEX-1LH75-1626-SM-EWROL	0.122250198426965	-0.417631838749772	-0.417631838749772	-0.417631838749772
GTEX-1LH75-1726-SM-DHXKZ	0.241431218495741	-0.337316451806175	-0.658380350110209	-0.337316451806175
GTEX-1LH75-1926-SM-DIPGD	-0.458049988675943	-0.458049988675943	-0.458049988675943	-0.458049988675943
GTEX-1LH75-2026-SM-EVR5E	-0.284326537423416	-0.284326537423416	-0.381066552438567	-0.284326537423416
GTEX-1LH75-2126-SM-EVR5F	0.00819806751110725	-0.312338080285941	-0.312338080285941	-0.312338080285941
GTEX-1LH75-2326-SM-E6CIV	-0.078429768688643	-0.437824793056687	-0.437824793056687	-0.437824793056687
GTEX-1LH75-2426-SM-E9TJE	0.103642376367884	-1.05293475411592	-1.05293475411592	-1.16845541518029
GTEX-1LH75-2526-SM-E9U5A	-0.272983083666594	-0.272983083666594	-0.311737241379885	-0.272983083666594
GTEX-1LH75-2626-SM-E9TKL	-2.0485645419522	-2.0485645419522	-2.0485645419522	-2.0485645419522
GTEX-1LH75-3026-SM-EV7A8	0.164009397664101	-0.432768576870227	-0.702433457223544	-0.432768576870227
GTEX-1LKK1-0005-SM-CXZIT	-3.19226044984256	-3.19226044984256	-3.19226044984256	-3.35304414538143
GTEX-1LKK1-0011-R11a-SM-EXOIG	-2.12985165275601	-2.51276390888777	-2.51276390888777	-2.76750890738737
GTEX-1LKK1-1126-SM-DKPQD	-0.402202166941725	-0.575563132774373	-0.65439518460829	-0.575563132774373
GTEX-1LKK1-1526-SM-EVYCO	-0.250397452718699	-0.250397452718699	-0.250397452718699	-0.374440056624092
GTEX-1LKK1-1626-SM-EVR4Y	-0.167501019117581	-0.754784682104348	-0.998798238559861	-0.754784682104348
GTEX-1LKK1-2426-SM-DIPES	-0.298693149892756	-0.877416838602504	-0.877416838602504	-0.877416838602504
GTEX-1LKK1-2626-SM-DKPQE	-0.577227277158879	-1.12604475787987	-1.27024246044154	-1.77865221596529
GTEX-1LKK1-2926-SM-EVR4Z	0.00533403328132842	-0.320255154291676	-0.320255154291676	-0.65711724106572
GTEX-1LKK1-3026-SM-EAZ3W	0.361628625566567	-0.104082594780362	-0.450246458388062	-0.104082594780362
GTEX-1LKK1-3126-SM-EWRNY	-0.963983760323661	-0.976055664043694	-0.976055664043694	-0.976055664043694
GTEX-1LNCM-0005-SM-CXZIR	-1.9877778196155	-1.9877778196155	-1.9877778196155	-2.27736867601918
GTEX-1LNCM-0226-SM-DIPF4	0.249162519803188	-0.00480376043286046	-0.0734091698035559	-0.319620391821033
GTEX-1LNCM-0326-SM-DIPF5	0.213919927256164	-0.0659740682623045	-0.0659740682623045	-0.0659740682623045
GTEX-1LNCM-0426-SM-DHXK6	-0.877738098197787	-0.877738098197787	-0.877738098197787	-0.877738098197787
GTEX-1LNCM-0626-SM-EV7AI	-0.1642808307127	-0.42032123125622	-0.471291935145545	-0.614199022501827
GTEX-1LNCM-0726-SM-DKPQ5	0.0810309353246266	0.0810309353246266	0.0810309353246266	0.0810309353246266
GTEX-1LNCM-0826-SM-DHXL6	-0.70131273399979	-1.71542095652181	-1.71542095652181	-1.71542095652181
GTEX-1LNCM-0926-SM-DHXK5	0.00464506508143741	-0.551971723850076	-1.0145201981652	-0.551971723850076
GTEX-1LNCM-1026-SM-E9U5D	0.0148984236419411	-0.409696473442476	-0.409696473442476	-0.409696473442476
GTEX-1LNCM-1126-SM-E9U5E	0.257152376820629	-0.00329043580511811	-0.0976784821308267	-0.0894979973958317
GTEX-1LNCM-1226-SM-E9U5C	-1.79429130028977	-2.0738687558411	-2.0738687558411	-2.0738687558411
GTEX-1LSNL-0006-SM-CXZIV	-1.07950241501988	-2.03635146729869	-2.03635146729869	-2.45651909742945
GTEX-1LSNL-0011-R2a-SM-EZ6MK	-1.52787171588698	-1.52787171588698	-1.52787171588698	-1.56218398950637
GTEX-1LSNL-0011-R7a-SM-EYYWI	-1.65225443848952	-1.65225443848952	-1.65225443848952	-1.80115794996193
GTEX-1LSNL-0011-R9b-SM-EYYWK	-0.953642090993339	-1.45846436176826	-1.45846436176826	-1.58633775428754
GTEX-1LSNL-0126-SM-EWRNR	-1.8150659477336	-2.19910597324781	-2.19910597324781	-2.30006151589017
GTEX-1LSNL-0326-SM-EVYCH	-0.539589692239407	-0.539589692239407	-0.539589692239407	-0.989307269787079
GTEX-1LSNL-0426-SM-DIPFH	-0.0923799433649278	-0.0923799433649278	-0.336853366011424	-0.561222757152554
GTEX-1LSNL-0526-SM-DIPFI	-0.339530505128044	-0.339530505128044	-0.339530505128044	-0.339530505128044
GTEX-1LSNL-0626-SM-DIPFJ	-1.82930713646902	-1.82930713646902	-1.82930713646902	-2.00947732298481
GTEX-1LSNL-1426-SM-E6CJ9	-0.414931156923779	-0.789867385028018	-0.789867385028018	-1.07737277891926
GTEX-1LSNL-1626-SM-E9TJY	-0.718467755484921	-1.3201381372001	-1.3201381372001	-1.3201381372001
GTEX-1LSNL-2226-SM-DHXKM	0.00620482715655657	-1.19551120354634	-1.19551120354634	-1.19551120354634
GTEX-1LSNL-2326-SM-DHXKN	-0.110565395510358	-1.28346978344523	-1.28346978344523	-1.28346978344523
GTEX-1LSNL-2426-SM-DHXKO	0.0968957391989275	-0.903361129519534	-0.903361129519534	-0.903361129519534
GTEX-1LSNL-2626-SM-EV7AT	0.12813719322311	-0.565839035617457	-0.565839035617457	-0.6796246322499
GTEX-1LSNL-2726-SM-E9TKJ	-0.345243695516442	-0.414629095576264	-0.751533813739756	-1.22218816453607
GTEX-1LSNL-2826-SM-E9U5L	-0.967218657321586	-1.30811453427296	-1.30811453427296	-1.30811453427296
GTEX-1LSNM-0005-SM-CXZIW	-3.000307300893	-3.000307300893	-3.000307300893	-3.000307300893
GTEX-1LSNM-0126-SM-EAZ57	-0.779363291586643	-0.779363291586643	-0.779363291586643	-0.779363291586643
GTEX-1LSNM-0426-SM-E9TIZ	-1.23362836235107	-1.49161718481857	-1.49161718481857	-1.49161718481857
GTEX-1LSNM-0526-SM-DIPG6	-1.43783960854862	-1.5055765908379	-1.5055765908379	-2.30608731944452
GTEX-1LSNM-0626-SM-DIPG7	-0.469331121288138	-0.469331121288138	-0.469331121288138	-0.551274861695521
GTEX-1LSNM-0726-SM-DHXL1	-1.03365310870027	-2.71817250234245	-2.71817250234245	-2.71817250234245
GTEX-1LSNM-0826-SM-DIPG8	-0.486120300693573	-2.01736476186836	-2.01736476186836	-2.01736476186836
GTEX-1LSNM-1026-SM-DHXL2	-0.507177693388455	-1.8611641052992	-1.8611641052992	-1.8611641052992
GTEX-1LSNM-1326-SM-E9TJ1	0.372424174717087	-0.84663797769243	-0.84663797769243	-0.84663797769243
GTEX-1LSNM-1426-SM-E6CIH	-1.27155374960402	-1.73180126295569	-1.73180126295569	-1.73180126295569
GTEX-1LSNM-1926-SM-E6CII	-0.494500766420087	-1.75523021073244	-1.75523021073244	-1.75523021073244
GTEX-1LSNM-2026-SM-E6CIJ	-0.391059445925946	-0.506929627585157	-0.506929627585157	-0.660663651625297
GTEX-1LSNM-2126-SM-E6CIK	-1.27073806732801	-1.27073806732801	-1.27073806732801	-1.27073806732801
GTEX-1LSNM-2326-SM-EWRO8	-1.48928571028129	-1.48928571028129	-1.48928571028129	-1.48928571028129
GTEX-1LSVX-0005-SM-DKPPI	-2.42450814401395	-2.42450814401395	-2.42450814401395	-3.396745597669
GTEX-1LSVX-0011-R11b-SM-EXOIA	-0.0626199685774622	-0.782606701627456	-0.782606701627456	-0.782606701627456
GTEX-1LSVX-0011-R4b-SM-EXURP	-1.05032958250978	-1.26649627590317	-1.26649627590317	-1.26649627590317
GTEX-1LSVX-0126-SM-EVYCY	-0.128257529352227	-0.128257529352227	-0.128257529352227	-0.128257529352227
GTEX-1LSVX-0626-SM-E9U59	0.215132015578543	-0.147577900196391	-0.147577900196391	-0.147577900196391
GTEX-1LSVX-0726-SM-E9TJG	-0.137726954026309	-0.408711843952463	-0.408711843952463	-0.408711843952463
GTEX-1LSVX-1026-SM-EWRO9	-0.381048470891904	-0.433835622829877	-0.477293469084353	-0.433835622829877
GTEX-1LSVX-1226-SM-DHXJN	0.0979783630551306	-1.09580943502271	-1.09580943502271	-1.09580943502271
GTEX-1LSVX-1326-SM-DIPET	0.150050718724864	0.150050718724864	0.150050718724864	0.0345954491642037
GTEX-1LSVX-1426-SM-DHXJO	-0.33238994057623	-0.791773406700327	-0.791773406700327	-0.991438368934366
GTEX-1LSVX-1726-SM-DHXJP	-0.0529071280807644	-0.551008649317801	-0.551008649317801	-0.551008649317801
GTEX-1LSVX-2026-SM-E9TJD	-0.0323279491880855	-0.0751219265195832	-0.0751219265195832	-0.0751219265195832
GTEX-1LSVX-2126-SM-EV7A9	0.128161662659371	-0.810830011111776	-0.810830011111776	-0.810830011111776
GTEX-1LSVX-2426-SM-E6CJX	-0.67726274262839	-0.67726274262839	-0.67726274262839	-0.74700923575147
GTEX-1LSVX-2526-SM-DIPEU	-0.452240624395257	-0.831286835029152	-0.831286835029152	-1.45472509152682
GTEX-1LSVX-2626-SM-DHXJQ	0.0698276574122143	-1.40393981122516	-1.40393981122516	-1.40393981122516
GTEX-1LSVX-2826-SM-EVR58	-0.167382416393261	-0.946097000444566	-0.946097000444566	-0.946097000444566
GTEX-1LVA9-0006-SM-DKPPN	-2.18479372094558	-2.6054806850801	-2.6054806850801	-3.86768031257986
GTEX-1LVA9-0011-R2a-SM-EZ6MJ	-1.87518636991178	-2.02609739568822	-2.02609739568822	-2.5761368341765
GTEX-1LVA9-0011-R6a-SM-EYYWH	-1.6892523939471	-1.75275816512531	-1.75275816512531	-1.75275816512531
GTEX-1LVA9-0011-R7a-SM-EYYWG	-2.39886220608477	-2.57899815764109	-2.57899815764109	-2.81916599528437
GTEX-1LVA9-0011-R9a-SM-EYYWF	-1.74314652157349	-1.74314652157349	-1.74314652157349	-2.31183491679378
GTEX-1LVA9-0226-SM-E9U5N	-0.382087744810149	-0.382087744810149	-0.382087744810149	-0.382087744810149
GTEX-1LVA9-0326-SM-DLHBU	-1.56753413862846	-2.32095906847623	-2.32095906847623	-2.32095906847623
GTEX-1LVA9-0526-SM-E9U6W	-1.11081382988246	-1.11081382988246	-1.11081382988246	-1.11081382988246
GTEX-1LVA9-0926-SM-EVR5G	-3.03679947274041	-3.32777485707667	-3.32777485707667	-3.42506065684468
GTEX-1LVA9-2126-SM-DLHBY	-1.26788036204454	-1.83436455174192	-1.83436455174192	-1.83436455174192
GTEX-1LVA9-2426-SM-EWROM	-0.918720550288912	-1.36952589129184	-1.36952589129184	-1.36952589129184
GTEX-1LVA9-2526-SM-EVR5H	0.758448692471903	-0.10873272265061	-0.10873272265061	-0.66568388538337
GTEX-1LVA9-2626-SM-EVYD4	-0.657339789906052	-0.657339789906052	-0.854989952272493	-1.3458680514867
GTEX-1LVA9-2826-SM-EAZ5D	-0.30913915335677	-1.37838528101662	-1.37838528101662	-1.37838528101662
GTEX-1LVAM-0005-SM-CXZJ4	-2.51368094785515	-2.51368094785515	-2.51368094785515	-2.61038522661082
GTEX-1LVAM-0326-SM-DIPFL	-1.81014829367653	-1.81014829367653	-1.81014829367653	-1.81014829367653
GTEX-1LVAM-0426-SM-DIPFM	0.176460832423405	-0.08621988889435	-0.1163016583118	-0.08621988889435
GTEX-1LVAM-0726-SM-E6CIL	-1.02825461784862	-1.10616003827639	-1.10616003827639	-1.42882289734889
GTEX-1LVAM-0826-SM-EV79X	-0.148061610516984	-0.148061610516984	-0.148061610516984	-0.148061610516984
GTEX-1LVAM-0926-SM-E9TJ2	0.287170120089526	0.287170120089526	0.287170120089526	-0.324612053020553
GTEX-1LVAM-1026-SM-DIPFK	-1.28851791820693	-1.55957450551906	-1.55957450551906	-1.83940096451764
GTEX-1LVAM-1126-SM-DHXKP	0.197160392697644	-0.318861810626055	-0.341742690985781	-0.833211991400968
GTEX-1LVAM-1426-SM-E9TJ4	-0.670518600418282	-0.670518600418282	-0.838378243777624	-0.670518600418282
GTEX-1LVAM-1626-SM-EV79Y	0.197709567269418	0.197709567269418	0.197709567269418	-1.28048131907944
GTEX-1LVAM-1726-SM-DHXKQ	-0.62675112186335	-0.62675112186335	-0.690734771002906	-0.62675112186335
GTEX-1LVAM-1826-SM-DHXKR	-0.197100288829893	-0.481008811041938	-0.52525116989663	-0.481008811041938
GTEX-1LVAM-1926-SM-E6CIM	0.0909283092171914	-0.457207460031873	-0.686384367620622	-1.1169616497729
GTEX-1LVAN-0005-SM-DKPPM	-2.58836276419826	-2.58836276419826	-2.58836276419826	-3.05087708060986
GTEX-1LVAN-0126-SM-COH4H	0.17154902486197	0.17154902486197	0.053029132601871	-0.194869807572103
GTEX-1LVAN-0226-SM-COH3S	-0.363915011824394	-1.84227280699678	-1.84227280699678	-1.84227280699678
GTEX-1LVAN-0426-SM-CNPPD	-0.82370363986804	-0.82370363986804	-0.82370363986804	-0.82370363986804
GTEX-1LVAN-0526-SM-CNNQ1	-1.42130150616774	-1.48346588068909	-1.48346588068909	-1.79397821750395
GTEX-1LVAN-0626-SM-CNPOQ	-0.583419454492529	-1.88005738214054	-1.88005738214054	-1.88005738214054
GTEX-1LVAN-0726-SM-CNNPF	-0.187766188339891	-0.20956383284607	-0.20956383284607	-0.213640835855982
GTEX-1LVAN-0826-SM-CNNPG	-0.439490288779698	-0.442274477351391	-0.916250584548016	-0.788268052392712
GTEX-1LVAN-0926-SM-CNNQ2	-0.23068372314446	-0.23068372314446	-0.23068372314446	-0.614516666304743
GTEX-1LVAN-1026-SM-CNNQZ	-0.232074659762182	-0.825924323967166	-0.825924323967166	-0.825924323967166
GTEX-1LVAN-1126-SM-CNNRE	-0.407266544994345	-0.407266544994345	-0.407266544994345	-0.429784630443058
GTEX-1LVAN-1226-SM-CNNQY	-0.540158116923554	-2.19957886046274	-2.19957886046274	-2.19957886046274
GTEX-1LVAN-1326-SM-CNPQE	0.485062431905842	0.485062431905842	0.485062431905842	0.0223498532375739
GTEX-1LVAN-1426-SM-COH3X	-0.530018459151555	-0.530018459151555	-0.530018459151555	-0.530018459151555
GTEX-1LVAN-1526-SM-CNPQN	-1.26957570570815	-1.35696825623818	-1.35696825623818	-1.35696825623818
GTEX-1LVAN-1626-SM-CNPQ7	0.0188525402278377	-0.143131977397999	-0.679017337775201	-0.502711581550949
GTEX-1LVAN-1726-SM-CNNR1	-1.49507208658256	-1.53070282474892	-1.53070282474892	-1.53070282474892
GTEX-1LVAN-1826-SM-CNPOP	-0.533978599086941	-0.533978599086941	-0.533978599086941	-0.533978599086941
GTEX-1LVAN-2126-SM-CNPQ8	-0.343765400883693	-0.718202350922423	-0.814772471574446	-0.718202350922423
GTEX-1LVAN-2326-SM-CNNPY	-0.148344022674381	-0.543920246867129	-0.543920246867129	-1.09208200613877
GTEX-1LVAN-2426-SM-CNNPZ	-0.624692300966394	-1.66557035640177	-1.66557035640177	-1.85886240509505
GTEX-1LVAN-2526-SM-CNPPC	-0.179327101208527	-0.410481301465018	-0.828081337185082	-0.410481301465018
GTEX-1LVAN-2626-SM-CNPQF	-0.504221010457681	-0.62513862347875	-0.62513862347875	-0.62513862347875
GTEX-1LVAN-2726-SM-CNPQG	-0.37317662092435	-0.37317662092435	-0.37317662092435	-0.37317662092435
GTEX-1LVAO-0006-SM-CXZIU	-1.57003952477432	-1.57003952477432	-1.57003952477432	-1.8386695554044
GTEX-1LVAO-0011-R11b-SM-EXOI8	-0.767097338504182	-1.29423129161017	-1.29423129161017	-1.29423129161017
GTEX-1LVAO-0011-R2a-SM-EYYX1	-1.17464307995206	-1.27034837945004	-1.27034837945004	-1.6301614141369
GTEX-1LVAO-0011-R3a-SM-EXOI7	-1.22108669385873	-1.22108669385873	-1.22108669385873	-1.22108669385873
GTEX-1LVAO-0011-R4a-SM-EXURO	-1.79323147757669	-1.79323147757669	-1.79323147757669	-1.79323147757669
GTEX-1LVAO-0011-R6b-SM-EZ6MX	-1.1946854764477	-1.1946854764477	-1.1946854764477	-1.24613259666564
GTEX-1LVAO-0011-R7a-SM-EYYWZ	-1.28348180435142	-1.28348180435142	-1.28348180435142	-1.28348180435142
GTEX-1LVAO-0011-R9a-SM-EZ6MY	-1.78314342853674	-1.96945445553613	-1.96945445553613	-1.96945445553613
GTEX-1LVAO-0226-SM-E9U6O	-0.301624462004553	-0.301624462004553	-0.301624462004553	-0.301624462004553
GTEX-1LVAO-0326-SM-E6CIW	-0.111521152203651	-0.905740655943296	-0.905740655943296	-0.905740655943296
GTEX-1LVAO-0426-SM-EVYCI	-0.83919446452131	-0.83919446452131	-1.01012812563229	-0.83919446452131
GTEX-1LVAO-0526-SM-EWRNS	-1.02254795272659	-1.44934458777102	-1.44934458777102	-1.44934458777102
GTEX-1LVAO-0626-SM-EWRNT	-1.18381276739769	-1.18381276739769	-1.18381276739769	-1.24063977131948
GTEX-1LVAO-0826-SM-E6CIU	-0.387922851213627	-0.667251671029958	-0.752764534012608	-0.667251671029958
GTEX-1LVAO-1226-SM-DIPGB	0.0512390587799602	-0.32234753870648	-0.32234753870648	-0.545030023379851
GTEX-1LVAO-2126-SM-DIPGA	0.134678337511007	0.127574931632747	0.127574931632747	-0.0223071062536257
GTEX-1LVAO-2626-SM-EVR4S	0.431241702268624	-0.131785416559239	-0.131785416559239	-0.435514850145178
GTEX-1LVAO-2726-SM-E9TJ8	0.0659053380812472	-1.03328381024981	-1.03328381024981	-1.03328381024981
GTEX-1LVAO-2826-SM-E9TJH	-0.573087496210334	-1.38561386891262	-1.38561386891262	-1.38561386891262
GTEX-1M4P7-0005-SM-CXZIS	-2.57078236212231	-3.36861638629735	-3.36861638629735	-3.99164963616496
GTEX-1M4P7-0011-R11b-SM-EXOIK	-0.665086649781054	-1.25101029386896	-1.25101029386896	-1.25101029386896
GTEX-1M4P7-0126-SM-DKPQF	-1.4811315298917	-1.82748006147807	-1.82748006147807	-1.82748006147807
GTEX-1M4P7-0226-SM-DIPEV	-0.319945372808571	-0.319945372808571	-0.319945372808571	-0.824265420661308
GTEX-1M4P7-0426-SM-DKPQG	-0.506503961866898	-0.773860054895539	-0.773860054895539	-0.773860054895539
GTEX-1M4P7-0526-SM-EVYCP	0.203153798332544	0.0518635733642143	0.0518635733642143	0.0518635733642143
GTEX-1M4P7-0626-SM-EVR51	0.0442536635767475	-0.0665907974348186	-0.0665907974348186	-0.0665907974348186
GTEX-1M4P7-0726-SM-E6CJ3	-0.468177432433577	-1.24972722302067	-1.24972722302067	-1.24972722302067
GTEX-1M4P7-0826-SM-E9TJR	0.0958291952604787	-0.423238068465662	-0.423238068465662	-0.594592367302503
GTEX-1M4P7-2626-SM-E9U5F	-0.261429239856874	-0.312452073522555	-0.312452073522555	-0.464128955135576
GTEX-1M4P7-2726-SM-E9TJQ	-1.63204191241483	-2.15102283946371	-2.15102283946371	-2.15102283946371
GTEX-1M5QR-0005-SM-DKPPP	-3.4244109933279	-3.4244109933279	-3.4244109933279	-3.4280382768434
GTEX-1M5QR-0526-SM-EV7AW	-0.500803970798137	-1.49482920710292	-1.49482920710292	-1.49482920710292
GTEX-1M5QR-0626-SM-EWROA	-0.342352258543852	-0.798290558995443	-0.798290558995443	-0.798290558995443
GTEX-1M5QR-0726-SM-DHXK7	0.205679492646661	-0.091416798041022	-0.12079707725338	-0.962139009372734
GTEX-1M5QR-0926-SM-DHXK8	-0.402225950100365	-1.88816402324378	-1.88816402324378	-1.88816402324378
GTEX-1M5QR-1026-SM-DHXK9	-1.4372963213787	-2.33408829700034	-2.33408829700034	-2.33408829700034
GTEX-1M5QR-1126-SM-EYYWM	-0.584146268947197	-0.584146268947197	-0.584146268947197	-0.584146268947197
GTEX-1M5QR-1226-SM-EWROB	-1.07813936622631	-1.49101854411632	-1.49101854411632	-1.92680099167153
GTEX-1M5QR-1326-SM-EWROC	-1.62337530239933	-1.62337530239933	-1.62337530239933	-1.62337530239933
GTEX-1M5QR-1626-SM-E9U5O	-1.31510090747403	-1.31510090747403	-1.31510090747403	-1.31510090747403
GTEX-1M5QR-1726-SM-EV7AU	-0.520397715491395	-1.09389021906139	-1.09389021906139	-1.09389021906139
GTEX-1M5QR-2026-SM-DKPQL	-0.208536403915727	-0.208536403915727	-0.208536403915727	-0.208536403915727
GTEX-1M5QR-2126-SM-DKPQM	0.090184184931922	-0.118030305725889	-0.118030305725889	-0.259121235916059
GTEX-1M5QR-2526-SM-E9U5P	0.306379973811807	-0.055399553532182	-0.055399553532182	-0.055399553532182
GTEX-1M5QR-2626-SM-EV7AV	0.275935809890413	-0.678616518382591	-0.678616518382591	-0.678616518382591
GTEX-1MA7W-0006-SM-DKPPR	-2.40495648886458	-2.40495648886458	-2.40495648886458	-2.40495648886458
GTEX-1MA7W-0426-SM-E9TJ5	0.103076441119118	-0.0501299836539313	-0.359506804706542	-0.605047893700967
GTEX-1MA7W-0526-SM-E6CIN	-0.735751720201997	-0.797923531794196	-0.930709676866423	-1.79117568288001
GTEX-1MA7W-0626-SM-EV79Z	0.708596903891692	0.500255379313114	0.500255379313114	-1.09080192807543
GTEX-1MA7W-0926-SM-DIPFN	-0.822832214362244	-1.07630445178666	-1.07630445178666	-1.07630445178666
GTEX-1MA7W-1026-SM-DKPQK	0.174416467042378	0.174416467042378	0.174416467042378	0.121997222259035
GTEX-1MA7W-1426-SM-EV7A1	-0.766554259142386	-0.766554259142386	-0.766554259142386	-0.766554259142386
GTEX-1MA7W-1526-SM-DHXKS	-0.304519459632657	-0.545880740745385	-0.545880740745385	-0.545880740745385
GTEX-1MA7W-1626-SM-DIPFO	-0.0431046353690831	-0.0431046353690831	-0.0431046353690831	-0.0757609982344562
GTEX-1MA7W-1826-SM-DIPFP	-1.27604903578511	-1.27604903578511	-1.27604903578511	-1.63343557755274
GTEX-1MA7W-1926-SM-E6CIO	-0.3965139316576	-0.3965139316576	-0.3965139316576	-1.08312009532717
GTEX-1MA7W-2026-SM-E9TJ6	-0.468177432433577	-1.12781244223402	-1.12781244223402	-1.19056904071139
GTEX-1MA7X-0006-SM-CXZJ6	-2.57100432171522	-3.09787828897549	-3.09787828897549	-3.72044021172758
GTEX-1MA7X-0011-R2b-SM-EZ6MT	-1.58668056452484	-1.58668056452484	-1.58668056452484	-1.92308519352864
GTEX-1MA7X-0011-R6a-SM-EYYWR	-1.2224126628302	-1.2224126628302	-1.2224126628302	-1.2224126628302
GTEX-1MA7X-0011-R7b-SM-EYYWS	-2.35856512844869	-2.35856512844869	-2.35856512844869	-2.5676907362973
GTEX-1MA7X-0626-SM-E9TJI	-0.0477950175858181	-1.0071828997362	-1.0071828997362	-1.0071828997362
GTEX-1MA7X-0726-SM-EV7AB	-0.179879578488368	-0.907099026174804	-0.907099026174804	-1.04656640275654
GTEX-1MA7X-0826-SM-DIPGC	-1.0970952751353	-1.57924877389005	-1.57924877389005	-1.57924877389005
GTEX-1MA7X-0926-SM-DIPEJ	0.0439144880252112	-0.528149015366009	-0.528149015366009	-0.528149015366009
GTEX-1MA7X-1026-SM-DKPQ8	-0.0237414382314281	-0.0237414382314281	-0.0237414382314281	-0.0237414382314281
GTEX-1MA7X-1526-SM-DHXJF	-0.113079711889242	-1.45457438870818	-1.45457438870818	-1.45457438870818
GTEX-1MA7X-1626-SM-E9U5B	-0.799537204847954	-0.799537204847954	-0.799537204847954	-0.799537204847954
GTEX-1MA7X-2126-SM-E6CIX	-0.326906746166602	-0.326906746166602	-0.326906746166602	-0.586050405528471
GTEX-1MA7X-2226-SM-E6CIY	-0.239339596312879	-0.49386908729062	-0.49386908729062	-0.49386908729062
GTEX-1MA7X-2326-SM-EV7AA	-0.132644076194947	-1.38154790314732	-1.38154790314732	-1.38154790314732
GTEX-1MCC2-0006-SM-DKPPJ	-2.64205306286089	-2.64205306286089	-2.64205306286089	-2.91309709578205
GTEX-1MCC2-0226-SM-EVYD5	-1.28880057344292	-1.28880057344292	-1.28880057344292	-1.28880057344292
GTEX-1MCC2-0326-SM-EV7AK	-1.53219062452429	-1.53219062452429	-1.53219062452429	-1.98245938803173
GTEX-1MCC2-0426-SM-DKPQH	-0.293627581097221	-0.293627581097221	-0.293627581097221	-0.293627581097221
GTEX-1MCC2-0526-SM-DHXJS	-0.415963919697352	-0.415963919697352	-0.415963919697352	-0.415963919697352
GTEX-1MCC2-0626-SM-DKPQI	-0.3647356391666	-0.365828138475799	-0.365828138475799	-0.826994336489422
GTEX-1MCC2-0726-SM-EV7AL	-0.14046488259899	-0.14046488259899	-0.14046488259899	-0.222832728948295
GTEX-1MCC2-0826-SM-EV7AM	-0.160214214523682	-0.807318583343639	-0.807318583343639	-0.976528894115454
GTEX-1MCC2-1026-SM-EVR5I	-0.338524196363636	-0.788771545081275	-0.788771545081275	-0.788771545081275
GTEX-1MCC2-1126-SM-EVYD6	-0.104792753112426	-0.104792753112426	-0.104792753112426	-0.104792753112426
GTEX-1MCC2-1626-SM-DIPEW	0.0810309353246266	-0.79902483291911	-0.79902483291911	-0.79902483291911
GTEX-1MCC2-1826-SM-DIPEX	0.0565897494796678	-0.734606886689302	-0.734606886689302	-0.734606886689302
GTEX-1MCC2-1926-SM-DHXJR	-0.350018995013669	-0.437525099573189	-0.437525099573189	-1.21900606344691
GTEX-1MCC2-2026-SM-EVR5J	-0.909538686553054	-1.0254010666982	-1.0254010666982	-1.0254010666982
GTEX-1MCC2-2126-SM-EWRON	0.42924426106483	0.106471065256951	0.106471065256951	0.106471065256951
GTEX-1MCC2-2226-SM-EV7AJ	0.404409015566394	0.0838167998525967	0.0838167998525967	-0.413707396800993
GTEX-1MCC2-2326-SM-E9U5G	-0.596808403304068	-0.655083426529323	-0.655083426529323	-0.655083426529323
GTEX-1MCC2-2426-SM-E6CJ4	-0.0945690699730815	-0.265298045687653	-0.29936874837399	-0.265298045687653
GTEX-1MCC2-2726-SM-EWRN3	-0.981222558449885	-1.2021456086887	-1.24917756646231	-1.2021456086887
GTEX-1MCQQ-0005-SM-DKPPV	-2.51453106656583	-3.22252612484595	-3.22252612484595	-4.322562763173
GTEX-1MCQQ-0011-R3a-SM-EXURW	-2.02970333076429	-2.02970333076429	-2.02970333076429	-2.02970333076429
GTEX-1MCQQ-0626-SM-E9U5Q	-1.70012796682375	-1.95987408382127	-1.95987408382127	-2.36541294285591
GTEX-1MCQQ-0826-SM-DLHC2	-0.100082274095823	-0.652157101094408	-0.652157101094408	-0.652157101094408
GTEX-1MCQQ-1026-SM-EV7AX	-0.730850589586437	-2.12947812347562	-2.12947812347562	-2.12947812347562
GTEX-1MCQQ-1426-SM-E6CJA	0.00912939216774183	0.00912939216774183	0.00912939216774183	-0.403739848798479
GTEX-1MCQQ-2226-SM-DLHC4	0.830839240312831	-0.00783488275433216	-0.00783488275433216	-0.304159642935187
